Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2018,2018,kg,7.85,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2019,2019,kg,7.74,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2020,2020,kg,7.77,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2021,2021,kg,7.8,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2017,2017,kg,5.47,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2018,2018,kg,5.55,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2019,2019,kg,5.12,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2020,2020,kg,5.14,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2021,2021,kg,5.16,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2017,2017,kg,1.45,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2018,2018,kg,1.4,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2019,2019,kg,1.5,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2020,2020,kg,1.5,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2021,2021,kg,1.51,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2017,2017,kg,2.28,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2018,2018,kg,2.42,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2019,2019,kg,2.21,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2020,2020,kg,2.22,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2021,2021,kg,2.23,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2017,2017,kg,4.13,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2018,2018,kg,3.87,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2019,2019,kg,3.75,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2020,2020,kg,3.77,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2021,2021,kg,3.78,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2017,2017,kg,5.42,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2018,2018,kg,4.89,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2019,2019,kg,5.02,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2020,2020,kg,5.04,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2021,2021,kg,5.06,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2017,2017,kg,0.02,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2018,2018,kg,0.01,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2019,2019,kg,0.01,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2020,2020,kg,0.01,E,Estimated value
FBS,Food Balances (2010-),380,Italy,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2021,2021,kg,0.01,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2017,2017,kg,0.19,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2018,2018,kg,0.79,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2019,2019,kg,1.07,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2020,2020,kg,1.47,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2021,2021,kg,1.7,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2017,2017,kg,0.03,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2018,2018,kg,0.03,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2019,2019,kg,0.05,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2020,2020,kg,0.03,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2021,2021,kg,0.02,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2017,2017,kg,53.98,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2018,2018,kg,57.5,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2019,2019,kg,53.41,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2020,2020,kg,54.11,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2021,2021,kg,56.18,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2017,2017,kg,33.03,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2018,2018,kg,29.96,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2019,2019,kg,29.97,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2020,2020,kg,32.3,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2021,2021,kg,31.27,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2017,2017,kg,0.1,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2018,2018,kg,0.1,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2019,2019,kg,0.11,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2020,2020,kg,0.11,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2021,2021,kg,0.09,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2736,"Offals, Edible",2017,2017,kg,0.3,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2736,"Offals, Edible",2018,2018,kg,1.47,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2736,"Offals, Edible",2019,2019,kg,1.24,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2736,"Offals, Edible",2020,2020,kg,1.15,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2736,"Offals, Edible",2021,2021,kg,1.14,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2740,"Butter, Ghee",2017,2017,kg,3.39,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2740,"Butter, Ghee",2018,2018,kg,3.4,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2740,"Butter, Ghee",2019,2019,kg,4.8,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2740,"Butter, Ghee",2020,2020,kg,5.36,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2740,"Butter, Ghee",2021,2021,kg,5.62,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2743,Cream,2017,2017,kg,6.81,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2743,Cream,2018,2018,kg,7.36,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2743,Cream,2019,2019,kg,6.29,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2743,Cream,2020,2020,kg,6.57,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2743,Cream,2021,2021,kg,6.1,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2737,"Fats, Animals, Raw",2017,2017,kg,1.42,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2737,"Fats, Animals, Raw",2018,2018,kg,1.63,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2737,"Fats, Animals, Raw",2019,2019,kg,1.88,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2737,"Fats, Animals, Raw",2020,2020,kg,2.91,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2737,"Fats, Animals, Raw",2021,2021,kg,2.56,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2782,"Fish, Liver Oil",2017,2017,kg,0.01,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2782,"Fish, Liver Oil",2018,2018,kg,0,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2782,"Fish, Liver Oil",2019,2019,kg,0.01,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2782,"Fish, Liver Oil",2020,2020,kg,0.01,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2782,"Fish, Liver Oil",2021,2021,kg,0.01,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2744,Eggs,2017,2017,kg,6.44,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2744,Eggs,2018,2018,kg,8.74,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2744,Eggs,2019,2019,kg,8.45,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2744,Eggs,2020,2020,kg,8.39,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2744,Eggs,2021,2021,kg,9.8,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2848,Milk - Excluding Butter,2017,2017,kg,166.49,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2848,Milk - Excluding Butter,2018,2018,kg,171.49,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2848,Milk - Excluding Butter,2019,2019,kg,176.19,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2848,Milk - Excluding Butter,2020,2020,kg,178.11,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2848,Milk - Excluding Butter,2021,2021,kg,182.35,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2017,2017,kg,1.48,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2018,2018,kg,0.87,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2019,2019,kg,0.92,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2020,2020,kg,0.92,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2021,2021,kg,0.92,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2017,2017,kg,4.27,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2018,2018,kg,4.51,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2019,2019,kg,4.6,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2020,2020,kg,4.61,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2021,2021,kg,4.62,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2017,2017,kg,6.15,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2018,2018,kg,5.62,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2019,2019,kg,5.11,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2020,2020,kg,5.11,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2021,2021,kg,5.13,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2017,2017,kg,0,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2018,2018,kg,0,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2019,2019,kg,0,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2020,2020,kg,0,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2021,2021,kg,0,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2017,2017,kg,0.17,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2018,2018,kg,0.18,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2019,2019,kg,0.28,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2020,2020,kg,0.28,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2021,2021,kg,0.28,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2017,2017,kg,0.02,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2018,2018,kg,0.03,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2019,2019,kg,0.04,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2020,2020,kg,0.04,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2021,2021,kg,0.04,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2017,2017,kg,0.13,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2018,2018,kg,0.2,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2019,2019,kg,0.28,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2020,2020,kg,0.28,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2021,2021,kg,0.28,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2017,2017,kg,0,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2018,2018,kg,0,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2019,2019,kg,0.01,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2020,2020,kg,0.01,E,Estimated value
FBS,Food Balances (2010-),616,Poland,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2021,2021,kg,0.01,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2017,2017,kg,11.54,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2018,2018,kg,13.72,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2019,2019,kg,13.31,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2020,2020,kg,12.07,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2021,2021,kg,12.67,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2017,2017,kg,2.07,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2018,2018,kg,2.08,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2019,2019,kg,2.04,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2020,2020,kg,1.87,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2021,2021,kg,1.76,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2017,2017,kg,53.64,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2018,2018,kg,57.04,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2019,2019,kg,54.61,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2020,2020,kg,51.88,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2021,2021,kg,53.75,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2017,2017,kg,30.52,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2018,2018,kg,33.33,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2019,2019,kg,33.18,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2020,2020,kg,32.72,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2021,2021,kg,30.53,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2017,2017,kg,1.56,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2018,2018,kg,1.55,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2019,2019,kg,1.55,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2020,2020,kg,1.51,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2021,2021,kg,1.61,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2736,"Offals, Edible",2017,2017,kg,2.65,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2736,"Offals, Edible",2018,2018,kg,3.51,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2736,"Offals, Edible",2019,2019,kg,3.9,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2736,"Offals, Edible",2020,2020,kg,5.04,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2736,"Offals, Edible",2021,2021,kg,3.25,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2740,"Butter, Ghee",2017,2017,kg,1.2,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2740,"Butter, Ghee",2018,2018,kg,1.26,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2740,"Butter, Ghee",2019,2019,kg,1.29,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2740,"Butter, Ghee",2020,2020,kg,1.37,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2740,"Butter, Ghee",2021,2021,kg,1.37,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2743,Cream,2017,2017,kg,1.45,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2743,Cream,2018,2018,kg,1.77,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2743,Cream,2019,2019,kg,1.18,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2743,Cream,2020,2020,kg,1.81,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2743,Cream,2021,2021,kg,0.72,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2737,"Fats, Animals, Raw",2017,2017,kg,1.1,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2737,"Fats, Animals, Raw",2018,2018,kg,1.02,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2737,"Fats, Animals, Raw",2019,2019,kg,0.95,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2737,"Fats, Animals, Raw",2020,2020,kg,2.24,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2737,"Fats, Animals, Raw",2021,2021,kg,2.29,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2744,Eggs,2017,2017,kg,14.75,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2744,Eggs,2018,2018,kg,14.95,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2744,Eggs,2019,2019,kg,15.02,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2744,Eggs,2020,2020,kg,15.05,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2744,Eggs,2021,2021,kg,15.27,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2848,Milk - Excluding Butter,2017,2017,kg,163.75,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2848,Milk - Excluding Butter,2018,2018,kg,160.83,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2848,Milk - Excluding Butter,2019,2019,kg,168.47,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2848,Milk - Excluding Butter,2020,2020,kg,161.02,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2848,Milk - Excluding Butter,2021,2021,kg,169.58,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2017,2017,kg,2.88,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2018,2018,kg,2.67,E,Estimated value
