"ECO_ID","ECO_NAME","ISO3CD","ROMNAM","M49Code","area"
50526,"Sierra Juarez and San Pedro Martir pine-oak forests","USA","United States of America","840",3.85302327824661
50527,"Sierra Nevada forests","USA","United States of America","840",52871.5649854956
50528,"South Central Rockies forests","USA","United States of America","840",159693.61125744
50529,"Southeastern conifer forests","USA","United States of America","840",235927.910052124
50530,"Wasatch and Uinta montane forests","USA","United States of America","840",41508.5295197637
50601,"Alaska Peninsula montane taiga","USA","United States of America","840",47488.35774586
50603,"Cook Inlet taiga","USA","United States of America","840",27907.6640715796
50604,"Copper Plateau taiga","USA","United States of America","840",17275.0944935087
50605,"Eastern Canadian forests","USA","United States of America","840",1.67496066661339
50607,"Interior Alaska-Yukon lowland taiga","USA","United States of America","840",404987.419127833
50613,"Northern Cordillera forests","USA","United States of America","840",16.3725188500541
50701,"Western Gulf coastal grasslands","USA","United States of America","840",75629.4733914522
50801,"California Central Valley grasslands","USA","United States of America","840",55090.8942302298
50802,"Canadian Aspen forests and parklands","USA","United States of America","840",5890.11874679671
50803,"Central and Southern mixed grasslands","USA","United States of America","840",282267.423498647
50804,"Central forest-grasslands transition","USA","United States of America","840",407235.628773018
50805,"Central tall grasslands","USA","United States of America","840",248865.336565831
50806,"Edwards Plateau savanna","USA","United States of America","840",61733.6941511257
50807,"Flint Hills tall grasslands","USA","United States of America","840",29632.2747481392
50808,"Montana Valley and Foothill grasslands","USA","United States of America","840",67009.7022310063
50809,"Nebraska Sand Hills mixed grasslands","USA","United States of America","840",61212.4010057987
50810,"Northern mixed grasslands","USA","United States of America","840",109431.600039655
50811,"Northern short grasslands","USA","United States of America","840",506516.218297991
50812,"Northern tall grasslands","USA","United States of America","840",42343.18275963
50813,"Palouse grasslands","USA","United States of America","840",46965.4521259324
50814,"Texas blackland prairies","USA","United States of America","840",50214.7973050759
50815,"Western short grasslands","USA","United States of America","840",435312.90819429
51101,"Alaska-St. Elias Range tundra","USA","United States of America","840",128624.82785633
51102,"Aleutian Islands tundra","USA","United States of America","840",11388.5336235753
51103,"Arctic coastal tundra","USA","United States of America","840",50024.0490076975
51104,"Arctic foothills tundra","USA","United States of America","840",124407.299210765
51106,"Beringia lowland tundra","USA","United States of America","840",151389.175392391
51107,"Beringia upland tundra","USA","United States of America","840",97826.7704496388
51108,"Brooks-British Range tundra","USA","United States of America","840",133790.57957103
51111,"Interior Yukon-Alaska alpine tundra","USA","United States of America","840",115115.971729065
51116,"Ogilvie-MacKenzie alpine tundra","USA","United States of America","840",10724.5493968792
51117,"Pacific Coastal Mountain icefields and tundra","USA","United States of America","840",82476.8496026376
51201,"California coastal sage and chaparral","USA","United States of America","840",24125.5620740523
51202,"California interior chaparral and woodlands","USA","United States of America","840",64473.4761739966
51203,"California montane chaparral and woodlands","USA","United States of America","840",20380.3646131629
51303,"Chihuahuan desert","USA","United States of America","840",205542.547196637
51304,"Colorado Plateau shrublands","USA","United States of America","840",326501.006002248
51305,"Great Basin shrub steppe","USA","United States of America","840",336212.323498681
51308,"Mojave desert","USA","United States of America","840",130647.029144501
51309,"Snake-Columbia shrub steppe","USA","United States of America","840",218532.688406449
51310,"Sonoran desert","USA","United States of America","840",116719.433070172
51312,"Tamaulipan mezquital","USA","United States of America","840",57783.0856685313
51313,"Wyoming Basin shrub steppe","USA","United States of America","840",132577.084177534
60134,"Leeward Islands moist forests","USA","United States of America","840",95.5464843671976
60155,"Puerto Rican moist forests","USA","United States of America","840",7448.20540653377
60164,"South Florida rocklands","USA","United States of America","840",2003.13601927564
60226,"Puerto Rican dry forests","USA","United States of America","840",1229.81575479841
60904,"Everglades","USA","United States of America","840",19975.9818569603
61305,"Caribbean shrublands","USA","United States of America","840",196.874143822101
61402,"Bahamian-Antillean mangroves","USA","United States of America","840",222.547317161879
70102,"Central Polynesian tropical moist forests","USA","United States of America","840",10.0822631085871
70104,"Eastern Micronesia tropical moist forests","USA","United States of America","840",4.48228302272562
70106,"Hawaii tropical moist forests","USA","United States of America","840",6674.92752036361
70112,"Samoan tropical moist forests","USA","United States of America","840",171.581370267202
70117,"Western Polynesian tropical moist forests","USA","United States of America","840",3.81451633992517
70202,"Hawaii tropical dry forests","USA","United States of America","840",6565.04542241886
70203,"Marianas tropical dry forests","USA","United States of America","840",939.308025189969
70701,"Hawaii tropical high shrublands","USA","United States of America","840",1847.59039175004
70702,"Hawaii tropical low shrublands","USA","United States of America","840",1437.56287260271
70703,"Northwestern Hawaii scrub","USA","United States of America","840",7.99690712977473
-9998,"Lake","UZB","Uzbekistan","860",20330.3391627697
80801,"Alai-Western Tian Shan steppe","UZB","Uzbekistan","860",71788.5721834215
80808,"Gissaro-Alai open woodlands","UZB","Uzbekistan","860",35940.7735267981
81014,"Pamir alpine desert and tundra","UZB","Uzbekistan","860",85.3511605522581
81019,"Tian Shan montane steppe and meadows","UZB","Uzbekistan","860",694.243023722051
81306,"Badghyz and Karabil semi-desert","UZB","Uzbekistan","860",11249.2821639861
81310,"Central Asian northern desert","UZB","Uzbekistan","860",104716.491332681
81311,"Central Asian riparian woodlands","UZB","Uzbekistan","860",28509.0281569454
81312,"Central Asian southern desert","UZB","Uzbekistan","860",175611.318311734
81211,"Italian sclerophyllous and semi-deciduous forests","VAT","Holy See","336",0.553825872151969
60179,"Windward Islands moist forests","VCT","Saint Vincent and the Grenadines","670",179.70607463036
60220,"Lesser Antillean dry forests","VCT","Saint Vincent and the Grenadines","670",33.9153770581257
61305,"Caribbean shrublands","VCT","Saint Vincent and the Grenadines","670",51.4894514219624
61402,"Bahamian-Antillean mangroves","VCT","Saint Vincent and the Grenadines","670",128.545888027822
60108,"Catatumbo moist forests","VEN","Venezuela","862",16127.4453243733
60117,"Cordillera La Costa montane forests","VEN","Venezuela","862",14279.8994481523
60118,"Cordillera Oriental montane forests","VEN","Venezuela","862",8710.84343651451
60124,"Guianan Highlands moist forests","VEN","Venezuela","862",89788.2114878719
60125,"Guianan moist forests","VEN","Venezuela","862",32324.0953151089
60132,"Japurá-Solimoes-Negro moist forests","VEN","Venezuela","862",75.665304558606
60143,"Negro-Branco moist forests","VEN","Venezuela","862",55122.7883449916
60147,"Orinoco Delta swamp forests","VEN","Venezuela","862",24141.9453205106
60158,"Rio Negro campinarana","VEN","Venezuela","862",12444.5041256732
60169,"Pantepui","VEN","Venezuela","862",44054.2697658476
60175,"Venezuelan Andes montane forests","VEN","Venezuela","862",29230.653058569
60182,"Guianan piedmont and lowland moist forests","VEN","Venezuela","862",144648.873377628
60201,"Apure-Villavicencio dry forests","VEN","Venezuela","862",43704.0288711119
60219,"Lara-Falcón dry forests","VEN","Venezuela","862",16869.7242803794
60222,"Maracaibo dry forests","VEN","Venezuela","862",30077.9119877337
60707,"Guianan savanna","VEN","Venezuela","862",12858.8905515563
60709,"Llanos","VEN","Venezuela","862",223120.366574012
60906,"Orinoco wetlands","VEN","Venezuela","862",5988.43661603424
61005,"Cordillera de Merida páramo","VEN","Venezuela","862",2797.59997270188
61006,"Northern Andean páramo","VEN","Venezuela","862",274.614557173362
61301,"Araya and Paria xeric scrub","VEN","Venezuela","862",5244.19040920136
61308,"Guajira-Barranquilla xeric scrub","VEN","Venezuela","862",3666.05972026821
61309,"La Costa xeric shrublands","VEN","Venezuela","862",68177.9946006282
61313,"Paraguana xeric scrub","VEN","Venezuela","862",15876.2642327713
61401,"Amazon-Orinoco-Southern Caribbean mangroves","VEN","Venezuela","862",12167.9673242281
40106,"Cardamom Mountains rain forests","VNM","Viet Nam","704",547.253697390256
40121,"Luang Prabang montane rain forests","VNM","Viet Nam","704",1371.16469545061
40136,"Northern Annamites rain forests","VNM","Viet Nam","704",11844.7564587364
40137,"Northern Indochina subtropical forests","VNM","Viet Nam","704",77411.4396907615
40141,"Northern Vietnam lowland rain forests","VNM","Viet Nam","704",22304.9937316035
40147,"Red River freshwater swamp forests","VNM","Viet Nam","704",10724.0724986992
40149,"South China-Vietnam subtropical evergreen forests","VNM","Viet Nam","704",37805.1714933951
40152,"Southern Annamites montane rain forests","VNM","Viet Nam","704",31191.6769971289
40164,"Tonle Sap freshwater swamp forests","VNM","Viet Nam","704",10115.4885618276
40165,"Tonle Sap-Mekong peat swamp forests","VNM","Viet Nam","704",14493.9290456882
40202,"Central Indochina dry forests","VNM","Viet Nam","704",6781.35079717296
40210,"Southeastern Indochina dry evergreen forests","VNM","Viet Nam","704",50257.6406897478
40211,"Southern Vietnam lowland dry forests","VNM","Viet Nam","704",34383.1452578743
41402,"Indochina mangroves","VNM","Viet Nam","704",17039.3125794669
10126,"Vanuatu rain forests","VUT","Vanuatu","548",11019.6225090038
70112,"Samoan tropical moist forests","WSM","Samoa","882",2860.20745619284
30705,"East Sudanian savanna","xAB","Abyei","1029",2594.99922895578
30713,"Sahelian Acacia savanna","xAB","Abyei","1029",7622.57570417264
30905,"Saharan flooded grasslands","xAB","Abyei","1029",271.459829633342
-9999,"Rock and Ice","xAC","Aksai Chin","1013",4667.97232270272
81002,"Central Tibetan Plateau alpine steppe","xAC","Aksai Chin","1013",12439.5659624754
81006,"Karakoram-West Tibetan Plateau alpine steppe","xAC","Aksai Chin","1013",2049.05397024629
81011,"North Tibetan Plateau-Kunlun Mountains alpine desert","xAC","Aksai Chin","1013",11288.7750936566
-9999,"Rock and Ice","xJK","Jammu and Kashmir","1052",24337.7615207208
40301,"Himalayan subtropical pine forests","xJK","Jammu and Kashmir","1052",12017.8396677086
40403,"Western Himalayan broadleaf forests","xJK","Jammu and Kashmir","1052",24229.0147647502
40502,"Western Himalayan subalpine conifer forests","xJK","Jammu and Kashmir","1052",7059.97320004649
41303,"Northwestern thorn scrub forests","xJK","Jammu and Kashmir","1052",4883.55428306962
81002,"Central Tibetan Plateau alpine steppe","xJK","Jammu and Kashmir","1052",930.608437832512
81006,"Karakoram-West Tibetan Plateau alpine steppe","xJK","Jammu and Kashmir","1052",99854.0232353517
81011,"North Tibetan Plateau-Kunlun Mountains alpine desert","xJK","Jammu and Kashmir","1052",12.0048163938195
81012,"Northwestern Himalayan alpine shrub and meadows","xJK","Jammu and Kashmir","1052",12672.965259371
81014,"Pamir alpine desert and tundra","xJK","Jammu and Kashmir","1052",73.0781608432118
40148,"South China Sea Islands","xPI","Paracel Islands","1042",1.50235276961248
40148,"South China Sea Islands","xSI","Spratly Islands","1046",5.4761829610401
-9999,"Rock and Ice","xxx","China/India","1021",526.613967831949
81002,"Central Tibetan Plateau alpine steppe","xxx","China/India","1021",184.654859110698
81006,"Karakoram-West Tibetan Plateau alpine steppe","xxx","China/India","1021",1150.10058302218
81012,"Northwestern Himalayan alpine shrub and meadows","xxx","China/India","1021",366.509744406731
81021,"Western Himalayan alpine shrub and Meadows","xxx","China/India","1021",1331.90320499124
31302,"Arabian Peninsula coastal fog desert","YEM","Yemen","887",35907.4834671069
31318,"Socotra Island xeric shrublands","YEM","Yemen","887",3784.38244665193
31320,"Southwestern Arabian foothills savanna","YEM","Yemen","887",150820.136709486
31321,"Southwestern Arabian montane woodlands","YEM","Yemen","887",40392.8499480411
81303,"Arabian Desert and East Sahero-Arabian xeric shrublands","YEM","Yemen","887",53942.7930872563
81325,"Red Sea Nubo-Sindian tropical desert and semi-desert","YEM","Yemen","887",167905.401335805
21104,"Southern Indian Ocean Islands tundra","ZAF","South Africa","710",275.882046117687
30115,"Knysna-Amatole montane forests","ZAF","South Africa","710",3058.31692768229
30116,"KwaZulu-Cape coastal forest mosaic","ZAF","South Africa","710",17646.3859119181
30119,"Maputaland coastal forest mosaic","ZAF","South Africa","710",9061.94765901124
30709,"Kalahari Acacia-Baikiaea woodlands","ZAF","South Africa","710",10446.3181885707
30717,"Southern Africa bushveld","ZAF","South Africa","710",114084.604557843
30725,"Zambezian and Mopane woodlands","ZAF","South Africa","710",44260.4761013047
31003,"Drakensberg alti-montane grasslands and woodlands","ZAF","South Africa","710",3685.16745002974
31004,"Drakensberg montane grasslands, woodlands and forests","ZAF","South Africa","710",178382.101930612
31009,"Highveld grasslands","ZAF","South Africa","710",179769.476016868
31012,"Maputaland-Pondoland bushland and thickets","ZAF","South Africa","710",19507.9795162171
31201,"Albany thickets","ZAF","South Africa","710",17062.9469428398
31202,"Lowland fynbos and renosterveld","ZAF","South Africa","710",32599.9044471527
31203,"Montane fynbos and renosterveld","ZAF","South Africa","710",45734.901591313
31309,"Kalahari xeric savanna","ZAF","South Africa","710",165313.130156686
31314,"Nama Karoo","ZAF","South Africa","710",295790.913313936
31322,"Succulent Karoo","ZAF","South Africa","710",81912.7435983458
31405,"Southern Africa mangroves","ZAF","South Africa","710",874.769325665816
-9998,"Lake","ZMB","Zambia","894",1940.59870886726
30203,"Zambezian Cryptosepalum dry forests","ZMB","Zambia","894",35037.7140642384
30701,"Angolan Miombo woodlands","ZMB","Zambia","894",22.3680448582298
30704,"Central Zambezian Miombo woodlands","ZMB","Zambia","894",400335.70290709
30708,"Itigi-Sumbu thicket","ZMB","Zambia","894",3752.46547692705
30719,"Southern Miombo woodlands","ZMB","Zambia","894",89797.7562984791
30724,"Western Zambezian grasslands","ZMB","Zambia","894",29287.5547690294
30725,"Zambezian and Mopane woodlands","ZMB","Zambia","894",77998.6010989018
30726,"Zambezian Baikiaea woodlands","ZMB","Zambia","894",29853.7493619212
30907,"Zambezian flooded grasslands","ZMB","Zambia","894",81560.3084496911
31015,"Southern Rift montane forest-grassland mosaic","ZMB","Zambia","894",1315.77009819519
30709,"Kalahari Acacia-Baikiaea woodlands","ZWE","Zimbabwe","716",3189.47337230445
30717,"Southern Africa bushveld","ZWE","Zimbabwe","716",62171.5758313141
30719,"Southern Miombo woodlands","ZWE","Zimbabwe","716",176208.908144683
30725,"Zambezian and Mopane woodlands","ZWE","Zimbabwe","716",108753.796010205
30726,"Zambezian Baikiaea woodlands","ZWE","Zimbabwe","716",33857.5948373712
31004,"Drakensberg montane grasslands, woodlands and forests","ZWE","Zimbabwe","716",11.2653412430217
31006,"Eastern Zimbabwe montane forest-grassland mosaic","ZWE","Zimbabwe","716",6855.00331121494
