RPC Code,RPC Name,Producer Country Name,Producer Country Code,Share,Waste,SUA Code
"A.05.06.006","Kaki","Poland","PL",0.106,0.07,01234
"A.05.06.006","Kaki","Spain","ES",0.179,0.07,01234
"A.05.06.006","Kaki","Rest of World","RoW",0.27,0.07,01234
"A.05.06.008","Kiwi fruits (green, red, yellow)","Italy","IT",0.595,0.07,01352
"A.05.06.008","Kiwi fruits (green, red, yellow)","New Zealand","NZ",0.249,0.07,01352
"A.05.06.008","Kiwi fruits (green, red, yellow)","Rest of World","RoW",0.156,0.07,01352
"A.05.06.009","Litchis","Spain","ES",0.108,0.07,01359.90
"A.05.06.009","Litchis","Turkey","TR",0.104,0.07,01359.90
"A.05.06.009","Litchis","Rest of World","RoW",0.788,0.07,01359.90
"A.05.06.010","Passionfruits","Spain","ES",0.108,0.07,01359.90
"A.05.06.010","Passionfruits","Turkey","TR",0.104,0.07,01359.90
"A.05.06.010","Passionfruits","Rest of World","RoW",0.788,0.07,01359.90
"A.05.06.011","Prickly pears","Spain","ES",0.108,0.07,01359.90
"A.05.06.011","Prickly pears","Turkey","TR",0.104,0.07,01359.90
"A.05.06.011","Prickly pears","Rest of World","RoW",0.788,0.07,01359.90
"A.05.06.013","American persimmons","Italy","IT",0.328,0.07,01234
"A.05.06.013","American persimmons","Netherlands","NL",0.116,0.07,01234
"A.05.06.013","American persimmons","Poland","PL",0.106,0.07,01234
"A.05.06.013","American persimmons","Spain","ES",0.179,0.07,01234
"A.05.06.013","American persimmons","Rest of World","RoW",0.27,0.07,01234
"A.05.06.014","Avocados","Chile","CL",0.196,0.07,01311
"A.05.06.014","Avocados","Israel","IL",0.138,0.07,01311
"A.05.06.014","Avocados","Peru","PE",0.297,0.07,01311
"A.05.06.014","Avocados","South Africa","ZA",0.175,0.07,01311
"A.05.06.014","Avocados","Rest of World","RoW",0.194,0.07,01311
"A.05.06.015","Bananas (Musa × paradisica)","Colombia","CO",0.175,0.07,01312
"A.05.06.015","Bananas (Musa × paradisica)","Costa Rica","CR",0.384,0.07,01312
"A.05.06.015","Bananas (Musa × paradisica)","Ecuador","EC",0.255,0.07,01312
"A.05.06.015","Bananas (Musa × paradisica)","Panama","PA",0.114,0.07,01312
"A.05.06.015","Bananas (Musa × paradisica)","Rest of World","RoW",0.071,0.07,01312
"A.05.06.016","Mangoes","Brazil","BR",0.353,0.07,01316
"A.05.06.016","Mangoes","Peru","PE",0.293,0.07,01316
"A.05.06.016","Mangoes","Rest of World","RoW",0.354,0.07,01316
"A.05.06.017","Papayas","Brazil","BR",0.436,0.07,01317
"A.05.06.017","Papayas","Ecuador","EC",0.297,0.07,01317
"A.05.06.017","Papayas","Thailand","TH",0.104,0.07,01317
"A.05.06.017","Papayas","Rest of World","RoW",0.163,0.07,01317
"A.05.06.018","Granate apples","Spain","ES",0.108,0.07,01359.90
"A.05.06.018","Granate apples","Turkey","TR",0.104,0.07,01359.90
"A.05.06.018","Granate apples","Rest of World","RoW",0.788,0.07,01359.90
"A.05.06.019","Wild sweetsops","Spain","ES",0.108,0.07,01359.90
"A.05.06.019","Wild sweetsops","Turkey","TR",0.104,0.07,01359.90
"A.05.06.019","Wild sweetsops","Rest of World","RoW",0.788,0.07,01359.90
"A.05.06.020","Guavas","Brazil","BR",0.353,0.07,01316
"A.05.06.020","Guavas","Peru","PE",0.293,0.07,01316
"A.05.06.020","Guavas","Rest of World","RoW",0.354,0.07,01316
"A.05.06.021","Pineapples","Costa Rica","CR",0.338,0.07,01318
"A.05.06.021","Pineapples","Indonesia","ID",0.129,0.07,01318
"A.05.06.021","Pineapples","Thailand","TH",0.339,0.07,01318
"A.05.06.021","Pineapples","Rest of World","RoW",0.193,0.07,01318
"A.05.06.022","Bread fruit (jackfruit) (Artocarpus altilis)","Spain","ES",0.108,0.07,01359.90
"A.05.06.022","Bread fruit (jackfruit) (Artocarpus altilis)","Turkey","TR",0.104,0.07,01359.90
"A.05.06.022","Bread fruit (jackfruit) (Artocarpus altilis)","Rest of World","RoW",0.788,0.07,01359.90
"A.05.06.029","Papayas","Brazil","BR",0.436,0.07,01317
"A.05.06.029","Papayas","Ecuador","EC",0.297,0.07,01317
"A.05.06.029","Papayas","Thailand","TH",0.104,0.07,01317
"A.05.06.029","Papayas","Rest of World","RoW",0.163,0.07,01317
"A.05.06.030","Chayote (Sechium edule)","Spain","ES",0.108,0.07,01359.90
"A.05.06.030","Chayote (Sechium edule)","Turkey","TR",0.104,0.07,01359.90
"A.05.06.030","Chayote (Sechium edule)","Rest of World","RoW",0.788,0.07,01359.90
"A.05.06.034","Longans","Spain","ES",0.108,0.07,01359.90
"A.05.06.034","Longans","Turkey","TR",0.104,0.07,01359.90
"A.05.06.034","Longans","Rest of World","RoW",0.788,0.07,01359.90
"A.06.01.001","Bovine muscle","Ireland","IE",0.111,0.057,21111.02
"A.06.01.001","Bovine muscle","Sweden","SE",0.569,0.057,21111.02
"A.06.01.001","Bovine muscle","Rest of World","RoW",0.32,0.057,21111.02
"A.06.01.002","Calf fresh meat","Ireland","IE",0.111,0.057,21111.02
"A.06.01.002","Calf fresh meat","Sweden","SE",0.569,0.057,21111.02
"A.06.01.002","Calf fresh meat","Rest of World","RoW",0.32,0.057,21111.02
"A.06.01.003","Pig muscle","Denmark","DK",0.117,0.057,21113.02
"A.06.01.003","Pig muscle","Germany","DE",0.14,0.057,21113.02
"A.06.01.003","Pig muscle","Sweden","SE",0.631,0.057,21113.02
"A.06.01.003","Pig muscle","Rest of World","RoW",0.113,0.057,21113.02
"A.06.01.004","Sheep muscle","Ireland","IE",0.193,0.057,21115
"A.06.01.004","Sheep muscle","New Zealand","NZ",0.262,0.057,21115
"A.06.01.004","Sheep muscle","Sweden","SE",0.361,0.057,21115
"A.06.01.004","Sheep muscle","Rest of World","RoW",0.185,0.057,21115
"A.06.01.005","Goat muscle","New Zealand","NZ",0.201,0.057,21116
"A.06.01.005","Goat muscle","Spain","ES",0.773,0.057,21116
"A.06.01.005","Goat muscle","Rest of World","RoW",0.027,0.057,21116
"A.06.01.006","Equine muscle","Sweden","SE",0.815,0.057,21118.01
"A.06.01.006","Equine muscle","Rest of World","RoW",0.185,0.057,21118.01
"A.06.01.007","Rabbit fresh meat","China","CN",0.18,0.057,21114
"A.06.01.007","Rabbit fresh meat","France","FR",0.437,0.057,21114
"A.06.01.007","Rabbit fresh meat","Hungary","HU",0.319,0.057,21114
"A.06.01.007","Rabbit fresh meat","Rest of World","RoW",0.063,0.057,21114
"A.06.02.001","Chicken meat (Gallus domesticus)","Denmark","DK",0.156,0.057,21121
"A.06.02.001","Chicken meat (Gallus domesticus)","Sweden","SE",0.635,0.057,21121
"A.06.02.001","Chicken meat (Gallus domesticus)","Rest of World","RoW",0.209,0.057,21121
"A.06.02.002","Turkey fresh meat","Sweden","SE",0.554,0.057,21124
"A.06.02.002","Turkey fresh meat","Rest of World","RoW",0.446,0.057,21124
"A.06.02.003","Duck fresh meat","France","FR",0.382,0.057,21122
"A.06.02.003","Duck fresh meat","Netherlands","NL",0.386,0.057,21122
"A.06.02.003","Duck fresh meat","Rest of World","RoW",0.232,0.057,21122
"A.06.02.004","Goose fresh meat","Hungary","HU",0.199,0.057,21123
"A.06.02.004","Goose fresh meat","Poland","PL",0.637,0.057,21123
"A.06.02.004","Goose fresh meat","Rest of World","RoW",0.164,0.057,21123
"A.06.02.005","Pigeon fresh meat","Rest of World","RoW",1,0.057,21170.01
"A.06.02.006","Guinea-fowl fresh meat","Denmark","DK",0.156,0.057,21121
"A.06.02.006","Guinea-fowl fresh meat","Sweden","SE",0.635,0.057,21121
"A.06.02.006","Guinea-fowl fresh meat","Rest of World","RoW",0.209,0.057,21121
"A.06.02.007","Ratites fresh meat","Sweden","SE",0.944,0.057,21170.02
"A.06.02.007","Ratites fresh meat","Rest of World","RoW",0.056,0.057,21170.02
"A.06.03.001","Wild boar fresh meat","Sweden","SE",0.944,0.057,21170.02
"A.06.03.001","Wild boar fresh meat","Rest of World","RoW",0.056,0.057,21170.02
"A.06.03.002","Deer, red fresh meat","Sweden","SE",0.944,0.057,21170.02
"A.06.03.002","Deer, red fresh meat","Rest of World","RoW",0.056,0.057,21170.02
"A.06.03.003","European moose meat","Sweden","SE",0.944,0.057,21170.02
"A.06.03.003","European moose meat","Rest of World","RoW",0.056,0.057,21170.02
"A.06.03.004","Reindeer meat","Sweden","SE",0.944,0.057,21170.02
"A.06.03.004","Reindeer meat","Rest of World","RoW",0.056,0.057,21170.02
"A.06.03.006","Hare fresh meat","China","CN",0.18,0.057,21114
"A.06.03.006","Hare fresh meat","France","FR",0.437,0.057,21114
"A.06.03.006","Hare fresh meat","Hungary","HU",0.319,0.057,21114
"A.06.03.006","Hare fresh meat","Rest of World","RoW",0.063,0.057,21114
"A.06.04.001","Pheasant fresh meat","Sweden","SE",0.944,0.057,21170.02
"A.06.04.001","Pheasant fresh meat","Rest of World","RoW",0.056,0.057,21170.02
"A.06.04.003","Mallard fresh meat","Sweden","SE",0.944,0.057,21170.02
"A.06.04.003","Mallard fresh meat","Rest of World","RoW",0.056,0.057,21170.02
"A.06.04.004","Partridge fresh meat","Sweden","SE",0.944,0.057,21170.02
"A.06.04.004","Partridge fresh meat","Rest of World","RoW",0.056,0.057,21170.02
"A.06.04.005","Quail fresh meat","Sweden","SE",0.944,0.057,21170.02
"A.06.04.005","Quail fresh meat","Rest of World","RoW",0.056,0.057,21170.02
"A.07.01.001","Herring roe","Rest of World","RoW",1,0.02,A02DE
"A.07.01.001","Herring roe","Rest of World","RoW",1,0.02,A02ES
"A.07.01.002","Sprat","Rest of World","RoW",1,0.02,A02DH
"A.07.01.003","European sardine","Rest of World","RoW",1,0.02,A02DB
"A.07.01.004","Anchovies","Rest of World","RoW",1,0.02,A02DD
"A.07.01.007","Char","Rest of World","RoW",1,0.02,A029M
"A.07.01.008","Smelt","Rest of World","RoW",1,0.02,A029B
"A.07.01.009","Whitefishes or coregonus","Rest of World","RoW",1,0.02,A029Q
"A.07.01.010","Perch","Rest of World","RoW",1,0.02,A027N
"A.07.01.011","Sea bass","Rest of World","RoW",1,0.02,A029T
"A.07.01.013","Mackerel","Rest of World","RoW",1,0.02,A02CT
"A.07.01.014","Tuna and bonito (generic)","Rest of World","RoW",1,0.02,A02DR
"A.07.01.016","Mullets","Rest of World","RoW",1,0.02,A02AD
"A.07.01.018","Hakes","Rest of World","RoW",1,0.02,A02CB
"A.07.01.019","Flounders","Rest of World","RoW",1,0.02,A02AT
"A.07.01.020","Halibut","Rest of World","RoW",1,0.02,A02AY
"A.07.01.021","Plaice","Rest of World","RoW",1,0.02,A02BC
"A.07.01.022","Sole","Rest of World","RoW",1,0.02,A02BF
"A.07.01.024","Carps","Rest of World","RoW",1,0.02,A027C
"A.07.01.026","Freshwater bream - Europe","Rest of World","RoW",1,0.02,A027B
"A.07.01.027","River eels","Rest of World","RoW",1,0.02,A028G
"A.07.01.029","Anglerfish and monkfish","Rest of World","RoW",1,0.02,A02BJ
"A.07.01.030","Sharks","Rest of World","RoW",1,0.02,A02DJ
"A.07.01.031","Rays","Rest of World","RoW",1,0.02,A02DQ
"A.07.01.032","Sturgeon roe","Rest of World","RoW",1,0.02,A02FA
"A.07.01.033","Bonito","Rest of World","RoW",1,0.02,A02DS
"A.07.01.035","Sardines and sardine-type fishes","Rest of World","RoW",1,0.02,A02DA
"A.07.01.036","Swordfish","Rest of World","RoW",1,0.02,A07Y0
"A.07.04.001","Freshwater crabs","Rest of World","RoW",1,0.02,A02FF
"A.07.04.002","Lobsters","Rest of World","RoW",1,0.02,A02FP
"A.07.04.003","Lobster, norway","Rest of World","RoW",1,0.02,A02FS
"A.07.04.004","Prawn, giant tiger","Rest of World","RoW",1,0.02,A02FY
"A.07.04.005","White shrimp","Rest of World","RoW",1,0.02,A02GA
