eco_id,eco_name,species_group,S
81020,Tibetan Plateau alpine shrublands and meadows,Amphibians,6
81020,Tibetan Plateau alpine shrublands and meadows,Birds,280
81020,Tibetan Plateau alpine shrublands and meadows,Mammals,75
81020,Tibetan Plateau alpine shrublands and meadows,Plants,638
81020,Tibetan Plateau alpine shrublands and meadows,Reptiles,8
81021,Western Himalayan alpine shrub and Meadows,Amphibians,11
81021,Western Himalayan alpine shrub and Meadows,Birds,388
81021,Western Himalayan alpine shrub and Meadows,Mammals,61
81021,Western Himalayan alpine shrub and Meadows,Plants,274
81021,Western Himalayan alpine shrub and Meadows,Reptiles,8
81022,Yarlung Tsangpo arid steppe,Amphibians,3
81022,Yarlung Tsangpo arid steppe,Birds,320
81022,Yarlung Tsangpo arid steppe,Mammals,39
81022,Yarlung Tsangpo arid steppe,Plants,3680
81022,Yarlung Tsangpo arid steppe,Reptiles,5
81101,Arctic desert,Amphibians,0
81101,Arctic desert,Birds,45
81101,Arctic desert,Mammals,4
81101,Arctic desert,Plants,650
81101,Arctic desert,Reptiles,0
81102,Bering tundra,Amphibians,1
81102,Bering tundra,Birds,132
81102,Bering tundra,Mammals,34
81102,Bering tundra,Plants,396
81102,Bering tundra,Reptiles,0
81103,Cherskii-Kolyma mountain tundra,Amphibians,1
81103,Cherskii-Kolyma mountain tundra,Birds,150
81103,Cherskii-Kolyma mountain tundra,Mammals,42
81103,Cherskii-Kolyma mountain tundra,Plants,454
81103,Cherskii-Kolyma mountain tundra,Reptiles,0
81104,Chukchi Peninsula tundra,Amphibians,1
81104,Chukchi Peninsula tundra,Birds,107
81104,Chukchi Peninsula tundra,Mammals,30
81104,Chukchi Peninsula tundra,Plants,1966
81104,Chukchi Peninsula tundra,Reptiles,0
81105,Kamchatka Mountain tundra and forest tundra,Amphibians,1
81105,Kamchatka Mountain tundra and forest tundra,Birds,119
81105,Kamchatka Mountain tundra and forest tundra,Mammals,26
81105,Kamchatka Mountain tundra and forest tundra,Plants,1337
81105,Kamchatka Mountain tundra and forest tundra,Reptiles,0
81106,Kola Peninsula tundra,Amphibians,1
81106,Kola Peninsula tundra,Birds,120
81106,Kola Peninsula tundra,Mammals,24
81106,Kola Peninsula tundra,Plants,183
81106,Kola Peninsula tundra,Reptiles,1
81107,Northeast Siberian coastal tundra,Amphibians,2
81107,Northeast Siberian coastal tundra,Birds,68
81107,Northeast Siberian coastal tundra,Mammals,26
81107,Northeast Siberian coastal tundra,Plants,201
81107,Northeast Siberian coastal tundra,Reptiles,0
81108,Northwest Russian-Novaya Zemlya tundra,Amphibians,2
81108,Northwest Russian-Novaya Zemlya tundra,Birds,136
81108,Northwest Russian-Novaya Zemlya tundra,Mammals,36
81108,Northwest Russian-Novaya Zemlya tundra,Plants,1137
81108,Northwest Russian-Novaya Zemlya tundra,Reptiles,3
81109,Novosibirsk Islands arctic desert,Amphibians,0
81109,Novosibirsk Islands arctic desert,Birds,27
81109,Novosibirsk Islands arctic desert,Mammals,0
81109,Novosibirsk Islands arctic desert,Plants,259
81109,Novosibirsk Islands arctic desert,Reptiles,0
81110,Scandinavian Montane Birch forest and grasslands,Amphibians,4
81110,Scandinavian Montane Birch forest and grasslands,Birds,208
81110,Scandinavian Montane Birch forest and grasslands,Mammals,46
81110,Scandinavian Montane Birch forest and grasslands,Plants,1008
81110,Scandinavian Montane Birch forest and grasslands,Reptiles,2
81111,Taimyr-Central Siberian tundra,Amphibians,1
81111,Taimyr-Central Siberian tundra,Birds,92
81111,Taimyr-Central Siberian tundra,Mammals,38
81111,Taimyr-Central Siberian tundra,Plants,1067
81111,Taimyr-Central Siberian tundra,Reptiles,0
81112,Trans-Baikal Bald Mountain tundra,Amphibians,2
81112,Trans-Baikal Bald Mountain tundra,Birds,195
81112,Trans-Baikal Bald Mountain tundra,Mammals,66
81112,Trans-Baikal Bald Mountain tundra,Plants,422
81112,Trans-Baikal Bald Mountain tundra,Reptiles,2
81113,Wrangel Island arctic desert,Amphibians,0
81113,Wrangel Island arctic desert,Birds,25
81113,Wrangel Island arctic desert,Mammals,3
81113,Wrangel Island arctic desert,Plants,715
81113,Wrangel Island arctic desert,Reptiles,0
81114,Yamal-Gydan tundra,Amphibians,3
81114,Yamal-Gydan tundra,Birds,83
81114,Yamal-Gydan tundra,Mammals,36
81114,Yamal-Gydan tundra,Plants,1476
81114,Yamal-Gydan tundra,Reptiles,1
81201,Aegean and Western Turkey sclerophyllous and mixed forests,Amphibians,19
81201,Aegean and Western Turkey sclerophyllous and mixed forests,Birds,272
81201,Aegean and Western Turkey sclerophyllous and mixed forests,Mammals,88
81201,Aegean and Western Turkey sclerophyllous and mixed forests,Plants,580
81201,Aegean and Western Turkey sclerophyllous and mixed forests,Reptiles,51
81202,Anatolian conifer and deciduous mixed forests,Amphibians,12
81202,Anatolian conifer and deciduous mixed forests,Birds,247
81202,Anatolian conifer and deciduous mixed forests,Mammals,57
81202,Anatolian conifer and deciduous mixed forests,Plants,2243
81202,Anatolian conifer and deciduous mixed forests,Reptiles,31
81203,Canary Islands dry woodlands and forests,Amphibians,2
81203,Canary Islands dry woodlands and forests,Birds,89
81203,Canary Islands dry woodlands and forests,Mammals,6
81203,Canary Islands dry woodlands and forests,Plants,3049
81203,Canary Islands dry woodlands and forests,Reptiles,10
81204,Corsican montane broadleaf and mixed forests,Amphibians,7
81204,Corsican montane broadleaf and mixed forests,Birds,130
81204,Corsican montane broadleaf and mixed forests,Mammals,22
81204,Corsican montane broadleaf and mixed forests,Plants,982
81204,Corsican montane broadleaf and mixed forests,Reptiles,10
81205,Crete Mediterranean forests,Amphibians,5
81205,Crete Mediterranean forests,Birds,116
81205,Crete Mediterranean forests,Mammals,18
81205,Crete Mediterranean forests,Plants,3437
81205,Crete Mediterranean forests,Reptiles,15
81206,Cyprus Mediterranean forests,Amphibians,3
81206,Cyprus Mediterranean forests,Birds,140
81206,Cyprus Mediterranean forests,Mammals,3
81206,Cyprus Mediterranean forests,Plants,1589
81206,Cyprus Mediterranean forests,Reptiles,25
81207,Eastern Mediterranean conifer-sclerophyllous-broadleaf forests,Amphibians,9
81207,Eastern Mediterranean conifer-sclerophyllous-broadleaf forests,Birds,336
81207,Eastern Mediterranean conifer-sclerophyllous-broadleaf forests,Mammals,95
81207,Eastern Mediterranean conifer-sclerophyllous-broadleaf forests,Plants,548
81207,Eastern Mediterranean conifer-sclerophyllous-broadleaf forests,Reptiles,83
81208,Iberian conifer forests,Amphibians,11
81208,Iberian conifer forests,Birds,194
81208,Iberian conifer forests,Mammals,62
81208,Iberian conifer forests,Plants,224
81208,Iberian conifer forests,Reptiles,28
81209,Iberian sclerophyllous and semi-deciduous forests,Amphibians,16
81209,Iberian sclerophyllous and semi-deciduous forests,Birds,228
81209,Iberian sclerophyllous and semi-deciduous forests,Mammals,75
81209,Iberian sclerophyllous and semi-deciduous forests,Plants,382
81209,Iberian sclerophyllous and semi-deciduous forests,Reptiles,32
81210,Illyrian deciduous forests,Amphibians,20
81210,Illyrian deciduous forests,Birds,255
81210,Illyrian deciduous forests,Mammals,75
81210,Illyrian deciduous forests,Plants,1211
81210,Illyrian deciduous forests,Reptiles,35
81211,Italian sclerophyllous and semi-deciduous forests,Amphibians,22
81211,Italian sclerophyllous and semi-deciduous forests,Birds,242
81211,Italian sclerophyllous and semi-deciduous forests,Mammals,74
81211,Italian sclerophyllous and semi-deciduous forests,Plants,22
81211,Italian sclerophyllous and semi-deciduous forests,Reptiles,25
81212,Mediterranean acacia-argania dry woodlands and succulent thickets,Amphibians,7
81212,Mediterranean acacia-argania dry woodlands and succulent thickets,Birds,229
81212,Mediterranean acacia-argania dry woodlands and succulent thickets,Mammals,61
81212,Mediterranean acacia-argania dry woodlands and succulent thickets,Plants,49
81212,Mediterranean acacia-argania dry woodlands and succulent thickets,Reptiles,46
81213,Mediterranean dry woodlands and steppe,Amphibians,5
81213,Mediterranean dry woodlands and steppe,Birds,231
81213,Mediterranean dry woodlands and steppe,Mammals,70
81213,Mediterranean dry woodlands and steppe,Plants,376
81213,Mediterranean dry woodlands and steppe,Reptiles,58
81214,Mediterranean woodlands and forests,Amphibians,4
81214,Mediterranean woodlands and forests,Birds,282
81214,Mediterranean woodlands and forests,Mammals,74
81214,Mediterranean woodlands and forests,Plants,155
81214,Mediterranean woodlands and forests,Reptiles,65
81215,Northeastern Spain and Southern France Mediterranean forests,Amphibians,24
81215,Northeastern Spain and Southern France Mediterranean forests,Birds,279
81215,Northeastern Spain and Southern France Mediterranean forests,Mammals,75
81215,Northeastern Spain and Southern France Mediterranean forests,Plants,2642
81215,Northeastern Spain and Southern France Mediterranean forests,Reptiles,37
81216,Northwest Iberian montane forests,Amphibians,17
81216,Northwest Iberian montane forests,Birds,214
81216,Northwest Iberian montane forests,Mammals,66
81216,Northwest Iberian montane forests,Plants,20
81216,Northwest Iberian montane forests,Reptiles,32
81217,Pindus Mountains mixed forests,Amphibians,14
81217,Pindus Mountains mixed forests,Birds,229
81217,Pindus Mountains mixed forests,Mammals,68
81217,Pindus Mountains mixed forests,Plants,1892
81217,Pindus Mountains mixed forests,Reptiles,32
81218,South Appenine mixed montane forests,Amphibians,12
81218,South Appenine mixed montane forests,Birds,167
81218,South Appenine mixed montane forests,Mammals,56
81218,South Appenine mixed montane forests,Plants,1212
81218,South Appenine mixed montane forests,Reptiles,16
81219,Southeastern Iberian shrubs and woodlands,Amphibians,7
81219,Southeastern Iberian shrubs and woodlands,Birds,194
81219,Southeastern Iberian shrubs and woodlands,Mammals,43
81219,Southeastern Iberian shrubs and woodlands,Plants,743
81219,Southeastern Iberian shrubs and woodlands,Reptiles,24
81220,Southern Anatolian montane conifer and deciduous forests,Amphibians,12
81220,Southern Anatolian montane conifer and deciduous forests,Birds,241
81220,Southern Anatolian montane conifer and deciduous forests,Mammals,79
81220,Southern Anatolian montane conifer and deciduous forests,Plants,4193
81220,Southern Anatolian montane conifer and deciduous forests,Reptiles,55
81221,Southwest Iberian Mediterranean sclerophyllous and mixed forests,Amphibians,17
81221,Southwest Iberian Mediterranean sclerophyllous and mixed forests,Birds,244
81221,Southwest Iberian Mediterranean sclerophyllous and mixed forests,Mammals,55
81221,Southwest Iberian Mediterranean sclerophyllous and mixed forests,Plants,431
81221,Southwest Iberian Mediterranean sclerophyllous and mixed forests,Reptiles,28
81222,Tyrrhenian-Adriatic Sclerophyllous and mixed forests,Amphibians,21
81222,Tyrrhenian-Adriatic Sclerophyllous and mixed forests,Birds,210
81222,Tyrrhenian-Adriatic Sclerophyllous and mixed forests,Mammals,58
81222,Tyrrhenian-Adriatic Sclerophyllous and mixed forests,Plants,563
81222,Tyrrhenian-Adriatic Sclerophyllous and mixed forests,Reptiles,38
81301,Afghan Mountains semi-desert,Amphibians,2
81301,Afghan Mountains semi-desert,Birds,24
81301,Afghan Mountains semi-desert,Mammals,66
81301,Afghan Mountains semi-desert,Plants,254
81301,Afghan Mountains semi-desert,Reptiles,3
81302,Alashan Plateau semi-desert,Amphibians,5
81302,Alashan Plateau semi-desert,Birds,416
81302,Alashan Plateau semi-desert,Mammals,100
81302,Alashan Plateau semi-desert,Plants,0
81302,Alashan Plateau semi-desert,Reptiles,21
81303,Arabian Desert and East Sahero-Arabian xeric shrublands,Amphibians,2
81303,Arabian Desert and East Sahero-Arabian xeric shrublands,Birds,310
81303,Arabian Desert and East Sahero-Arabian xeric shrublands,Mammals,102
81303,Arabian Desert and East Sahero-Arabian xeric shrublands,Plants,0
81303,Arabian Desert and East Sahero-Arabian xeric shrublands,Reptiles,94
81304,Atlantic coastal desert,Amphibians,4
81304,Atlantic coastal desert,Birds,75
81304,Atlantic coastal desert,Mammals,24
81304,Atlantic coastal desert,Plants,3083
81304,Atlantic coastal desert,Reptiles,19
81305,Azerbaijan shrub desert and steppe,Amphibians,9
81305,Azerbaijan shrub desert and steppe,Birds,259
81305,Azerbaijan shrub desert and steppe,Mammals,89
81305,Azerbaijan shrub desert and steppe,Plants,1292
81305,Azerbaijan shrub desert and steppe,Reptiles,39
81306,Badghyz and Karabil semi-desert,Amphibians,5
81306,Badghyz and Karabil semi-desert,Birds,189
81306,Badghyz and Karabil semi-desert,Mammals,88
81306,Badghyz and Karabil semi-desert,Plants,3039
81306,Badghyz and Karabil semi-desert,Reptiles,61
81307,Baluchistan xeric woodlands,Amphibians,8
81307,Baluchistan xeric woodlands,Birds,315
81307,Baluchistan xeric woodlands,Mammals,135
81307,Baluchistan xeric woodlands,Plants,2125
81307,Baluchistan xeric woodlands,Reptiles,89
81308,Caspian lowland desert,Amphibians,5
81308,Caspian lowland desert,Birds,234
81308,Caspian lowland desert,Mammals,98
81308,Caspian lowland desert,Plants,344
81308,Caspian lowland desert,Reptiles,55
81309,Central Afghan Mountains xeric woodlands,Amphibians,3
81309,Central Afghan Mountains xeric woodlands,Birds,153
81309,Central Afghan Mountains xeric woodlands,Mammals,93
81309,Central Afghan Mountains xeric woodlands,Plants,1317
81309,Central Afghan Mountains xeric woodlands,Reptiles,11
81310,Central Asian northern desert,Amphibians,3
81310,Central Asian northern desert,Birds,202
81310,Central Asian northern desert,Mammals,112
81310,Central Asian northern desert,Plants,54
81310,Central Asian northern desert,Reptiles,36
81311,Central Asian riparian woodlands,Amphibians,3
81311,Central Asian riparian woodlands,Birds,205
81311,Central Asian riparian woodlands,Mammals,96
81311,Central Asian riparian woodlands,Plants,191
81311,Central Asian riparian woodlands,Reptiles,41
81312,Central Asian southern desert,Amphibians,2
81312,Central Asian southern desert,Birds,162
81312,Central Asian southern desert,Mammals,96
81312,Central Asian southern desert,Plants,99
81312,Central Asian southern desert,Reptiles,46
81313,Central Persian desert basins,Amphibians,5
81313,Central Persian desert basins,Birds,133
81313,Central Persian desert basins,Mammals,111
81313,Central Persian desert basins,Plants,411
81313,Central Persian desert basins,Reptiles,69
81314,Eastern Gobi desert steppe,Amphibians,2
81314,Eastern Gobi desert steppe,Birds,238
81314,Eastern Gobi desert steppe,Mammals,62
81314,Eastern Gobi desert steppe,Plants,249
81314,Eastern Gobi desert steppe,Reptiles,7
81315,Gobi Lakes Valley desert steppe,Amphibians,0
81315,Gobi Lakes Valley desert steppe,Birds,146
81315,Gobi Lakes Valley desert steppe,Mammals,72
81315,Gobi Lakes Valley desert steppe,Plants,2600
81315,Gobi Lakes Valley desert steppe,Reptiles,0
81316,Great Lakes Basin desert steppe,Amphibians,0
81316,Great Lakes Basin desert steppe,Birds,275
81316,Great Lakes Basin desert steppe,Mammals,102
81316,Great Lakes Basin desert steppe,Plants,685
81316,Great Lakes Basin desert steppe,Reptiles,6
81317,Junggar Basin semi-desert,Amphibians,4
81317,Junggar Basin semi-desert,Birds,214
81317,Junggar Basin semi-desert,Mammals,110
81317,Junggar Basin semi-desert,Plants,1105
81317,Junggar Basin semi-desert,Reptiles,23
81318,Kazakh semi-desert,Amphibians,5
81318,Kazakh semi-desert,Birds,177
81318,Kazakh semi-desert,Mammals,96
81318,Kazakh semi-desert,Plants,641
81318,Kazakh semi-desert,Reptiles,27
81319,Kopet Dag semi-desert,Amphibians,3
81319,Kopet Dag semi-desert,Birds,167
81319,Kopet Dag semi-desert,Mammals,75
81319,Kopet Dag semi-desert,Plants,4000
81319,Kopet Dag semi-desert,Reptiles,54
81320,Mesopotamian shrub desert,Amphibians,0
81320,Mesopotamian shrub desert,Birds,282
81320,Mesopotamian shrub desert,Mammals,93
81320,Mesopotamian shrub desert,Plants,230
81320,Mesopotamian shrub desert,Reptiles,47
81321,North Saharan steppe and woodlands,Amphibians,6
81321,North Saharan steppe and woodlands,Birds,183
81321,North Saharan steppe and woodlands,Mammals,76
81321,North Saharan steppe and woodlands,Plants,1742
81321,North Saharan steppe and woodlands,Reptiles,64
81322,Paropamisus xeric woodlands,Amphibians,2
81322,Paropamisus xeric woodlands,Birds,147
81322,Paropamisus xeric woodlands,Mammals,86
81322,Paropamisus xeric woodlands,Plants,3244
81322,Paropamisus xeric woodlands,Reptiles,13
81323,Persian Gulf desert and semi-desert,Amphibians,1
81323,Persian Gulf desert and semi-desert,Birds,223
81323,Persian Gulf desert and semi-desert,Mammals,34
81323,Persian Gulf desert and semi-desert,Plants,1570
81323,Persian Gulf desert and semi-desert,Reptiles,40
81324,Qaidam Basin semi-desert,Amphibians,0
81324,Qaidam Basin semi-desert,Birds,148
81324,Qaidam Basin semi-desert,Mammals,52
81324,Qaidam Basin semi-desert,Plants,2181
81324,Qaidam Basin semi-desert,Reptiles,4
81325,Red Sea Nubo-Sindian tropical desert and semi-desert,Amphibians,0
81325,Red Sea Nubo-Sindian tropical desert and semi-desert,Birds,278
81325,Red Sea Nubo-Sindian tropical desert and semi-desert,Mammals,77
81325,Red Sea Nubo-Sindian tropical desert and semi-desert,Plants,2169
81325,Red Sea Nubo-Sindian tropical desert and semi-desert,Reptiles,78
81326,Registan-North Pakistan sandy desert,Amphibians,7
81326,Registan-North Pakistan sandy desert,Birds,237
81326,Registan-North Pakistan sandy desert,Mammals,68
81326,Registan-North Pakistan sandy desert,Plants,737
81326,Registan-North Pakistan sandy desert,Reptiles,81
81327,Sahara desert,Amphibians,8
81327,Sahara desert,Birds,210
81327,Sahara desert,Mammals,54
81327,Sahara desert,Plants,60
81327,Sahara desert,Reptiles,62
81328,South Iran Nubo-Sindian desert and semi-desert,Amphibians,7
81328,South Iran Nubo-Sindian desert and semi-desert,Birds,288
81328,South Iran Nubo-Sindian desert and semi-desert,Mammals,88
81328,South Iran Nubo-Sindian desert and semi-desert,Plants,139
81328,South Iran Nubo-Sindian desert and semi-desert,Reptiles,100
81329,South Saharan steppe and woodlands,Amphibians,6
81329,South Saharan steppe and woodlands,Birds,220
81329,South Saharan steppe and woodlands,Mammals,68
81329,South Saharan steppe and woodlands,Plants,330
81329,South Saharan steppe and woodlands,Reptiles,53
81330,Taklimakan desert,Amphibians,3
81330,Taklimakan desert,Birds,282
81330,Taklimakan desert,Mammals,93
81330,Taklimakan desert,Plants,3013
81330,Taklimakan desert,Reptiles,25
81331,Tibesti-Jebel Uweinat montane xeric woodlands,Amphibians,0
81331,Tibesti-Jebel Uweinat montane xeric woodlands,Birds,58
81331,Tibesti-Jebel Uweinat montane xeric woodlands,Mammals,33
81331,Tibesti-Jebel Uweinat montane xeric woodlands,Plants,1321
81331,Tibesti-Jebel Uweinat montane xeric woodlands,Reptiles,15
81332,West Saharan montane xeric woodlands,Amphibians,6
81332,West Saharan montane xeric woodlands,Birds,57
81332,West Saharan montane xeric woodlands,Mammals,41
81332,West Saharan montane xeric woodlands,Plants,981
81332,West Saharan montane xeric woodlands,Reptiles,34
81333,Red Sea coastal desert,Amphibians,6
81333,Red Sea coastal desert,Birds,86
81333,Red Sea coastal desert,Mammals,31
81333,Red Sea coastal desert,Plants,571
81333,Red Sea coastal desert,Reptiles,31
50201,Sonoran-Sinaloan transition subtropical dry forest,Amphibians,0
50201,Sonoran-Sinaloan transition subtropical dry forest,Birds,215
50201,Sonoran-Sinaloan transition subtropical dry forest,Mammals,95
50201,Sonoran-Sinaloan transition subtropical dry forest,Plants,122
50201,Sonoran-Sinaloan transition subtropical dry forest,Reptiles,0
50301,Bermuda subtropical conifer forests,Amphibians,0
50301,Bermuda subtropical conifer forests,Birds,189
50301,Bermuda subtropical conifer forests,Mammals,4
50301,Bermuda subtropical conifer forests,Plants,2405
50301,Bermuda subtropical conifer forests,Reptiles,1
50302,Sierra Madre Occidental pine-oak forests,Amphibians,39
50302,Sierra Madre Occidental pine-oak forests,Birds,319
50302,Sierra Madre Occidental pine-oak forests,Mammals,164
50302,Sierra Madre Occidental pine-oak forests,Plants,761
50302,Sierra Madre Occidental pine-oak forests,Reptiles,126
50303,Sierra Madre Oriental pine-oak forests,Amphibians,39
50303,Sierra Madre Oriental pine-oak forests,Birds,336
50303,Sierra Madre Oriental pine-oak forests,Mammals,169
50303,Sierra Madre Oriental pine-oak forests,Plants,755
50303,Sierra Madre Oriental pine-oak forests,Reptiles,135
50401,Allegheny Highlands forests,Amphibians,27
50401,Allegheny Highlands forests,Birds,198
50401,Allegheny Highlands forests,Mammals,58
50401,Allegheny Highlands forests,Plants,2854
50401,Allegheny Highlands forests,Reptiles,28
50402,Appalachian mixed mesophytic forests,Amphibians,57
50402,Appalachian mixed mesophytic forests,Birds,200
50402,Appalachian mixed mesophytic forests,Mammals,73
50402,Appalachian mixed mesophytic forests,Plants,96
50402,Appalachian mixed mesophytic forests,Reptiles,52
50403,Appalachian-Blue Ridge forests,Amphibians,66
50403,Appalachian-Blue Ridge forests,Birds,194
50403,Appalachian-Blue Ridge forests,Mammals,73
50403,Appalachian-Blue Ridge forests,Plants,229
50403,Appalachian-Blue Ridge forests,Reptiles,48
50404,Central U.S. hardwood forests,Amphibians,55
50404,Central U.S. hardwood forests,Birds,203
50404,Central U.S. hardwood forests,Mammals,69
50404,Central U.S. hardwood forests,Plants,2
50404,Central U.S. hardwood forests,Reptiles,66
50405,East Central Texas forests,Amphibians,28
50405,East Central Texas forests,Birds,210
50405,East Central Texas forests,Mammals,65
50405,East Central Texas forests,Plants,414
50405,East Central Texas forests,Reptiles,60
50406,Eastern forest-boreal transition,Amphibians,20
50406,Eastern forest-boreal transition,Birds,204
50406,Eastern forest-boreal transition,Mammals,58
50406,Eastern forest-boreal transition,Plants,219
50406,Eastern forest-boreal transition,Reptiles,18
50407,Eastern Great Lakes lowland forests,Amphibians,22
50407,Eastern Great Lakes lowland forests,Birds,220
50407,Eastern Great Lakes lowland forests,Mammals,56
50407,Eastern Great Lakes lowland forests,Plants,150
50407,Eastern Great Lakes lowland forests,Reptiles,26
50408,Gulf of St. Lawrence lowland forests,Amphibians,15
50408,Gulf of St. Lawrence lowland forests,Birds,191
50408,Gulf of St. Lawrence lowland forests,Mammals,46
50408,Gulf of St. Lawrence lowland forests,Plants,53
50408,Gulf of St. Lawrence lowland forests,Reptiles,6
50409,Mississippi lowland forests,Amphibians,35
50409,Mississippi lowland forests,Birds,223
50409,Mississippi lowland forests,Mammals,62
50409,Mississippi lowland forests,Plants,1859
50409,Mississippi lowland forests,Reptiles,52
50410,New England-Acadian forests,Amphibians,20
50410,New England-Acadian forests,Birds,219
50410,New England-Acadian forests,Mammals,58
50410,New England-Acadian forests,Plants,126
50410,New England-Acadian forests,Reptiles,21
50411,Northeastern coastal forests,Amphibians,28
50411,Northeastern coastal forests,Birds,251
50411,Northeastern coastal forests,Mammals,63
50411,Northeastern coastal forests,Plants,1550
50411,Northeastern coastal forests,Reptiles,34
50412,Ozark Mountain forests,Amphibians,38
50412,Ozark Mountain forests,Birds,191
50412,Ozark Mountain forests,Mammals,61
50412,Ozark Mountain forests,Plants,2198
50412,Ozark Mountain forests,Reptiles,58
50413,Southeastern mixed forests,Amphibians,63
50413,Southeastern mixed forests,Birds,212
50413,Southeastern mixed forests,Mammals,66
50413,Southeastern mixed forests,Plants,1
50413,Southeastern mixed forests,Reptiles,73
50414,Southern Great Lakes forests,Amphibians,32
50414,Southern Great Lakes forests,Birds,223
50414,Southern Great Lakes forests,Mammals,60
50414,Southern Great Lakes forests,Plants,217
50414,Southern Great Lakes forests,Reptiles,33
50415,Upper Midwest forest-savanna transition,Amphibians,21
50415,Upper Midwest forest-savanna transition,Birds,215
50415,Upper Midwest forest-savanna transition,Mammals,62
50415,Upper Midwest forest-savanna transition,Plants,24
50415,Upper Midwest forest-savanna transition,Reptiles,33
50416,Western Great Lakes forests,Amphibians,21
50416,Western Great Lakes forests,Birds,216
50416,Western Great Lakes forests,Mammals,64
50416,Western Great Lakes forests,Plants,549
50416,Western Great Lakes forests,Reptiles,19
50417,Willamette Valley forests,Amphibians,6
50417,Willamette Valley forests,Birds,177
50417,Willamette Valley forests,Mammals,77
50417,Willamette Valley forests,Plants,2734
50417,Willamette Valley forests,Reptiles,8
50501,Alberta Mountain forests,Amphibians,4
50501,Alberta Mountain forests,Birds,179
50501,Alberta Mountain forests,Mammals,57
50501,Alberta Mountain forests,Plants,528
50501,Alberta Mountain forests,Reptiles,2
50502,Alberta-British Columbia foothills forests,Amphibians,5
50502,Alberta-British Columbia foothills forests,Birds,182
50502,Alberta-British Columbia foothills forests,Mammals,61
50502,Alberta-British Columbia foothills forests,Plants,615
50502,Alberta-British Columbia foothills forests,Reptiles,2
50503,Arizona Mountains forests,Amphibians,12
50503,Arizona Mountains forests,Birds,208
50503,Arizona Mountains forests,Mammals,123
50503,Arizona Mountains forests,Plants,1800
50503,Arizona Mountains forests,Reptiles,31
50504,Atlantic coastal pine barrens,Amphibians,13
50504,Atlantic coastal pine barrens,Birds,212
50504,Atlantic coastal pine barrens,Mammals,45
50504,Atlantic coastal pine barrens,Plants,369
50504,Atlantic coastal pine barrens,Reptiles,29
50505,Blue Mountains forests,Amphibians,7
50505,Blue Mountains forests,Birds,196
50505,Blue Mountains forests,Mammals,77
50505,Blue Mountains forests,Plants,242
50505,Blue Mountains forests,Reptiles,14
50506,British Columbia mainland coastal forests,Amphibians,11
50506,British Columbia mainland coastal forests,Birds,221
50506,British Columbia mainland coastal forests,Mammals,78
50506,British Columbia mainland coastal forests,Plants,257
50506,British Columbia mainland coastal forests,Reptiles,8
50507,Cascade Mountains leeward forests,Amphibians,4
50507,Cascade Mountains leeward forests,Birds,187
50507,Cascade Mountains leeward forests,Mammals,81
50507,Cascade Mountains leeward forests,Plants,1579
50507,Cascade Mountains leeward forests,Reptiles,4
50508,Central and Southern Cascades forests,Amphibians,20
50508,Central and Southern Cascades forests,Birds,201
50508,Central and Southern Cascades forests,Mammals,97
50508,Central and Southern Cascades forests,Plants,213
50508,Central and Southern Cascades forests,Reptiles,14
50509,Central British Columbia Mountain forests,Amphibians,4
50509,Central British Columbia Mountain forests,Birds,174
50509,Central British Columbia Mountain forests,Mammals,59
50509,Central British Columbia Mountain forests,Plants,1213
50509,Central British Columbia Mountain forests,Reptiles,2
50510,Central Pacific coastal forests,Amphibians,19
50510,Central Pacific coastal forests,Birds,218
50510,Central Pacific coastal forests,Mammals,74
50510,Central Pacific coastal forests,Plants,140
50510,Central Pacific coastal forests,Reptiles,12
50511,Colorado Rockies forests,Amphibians,7
50511,Colorado Rockies forests,Birds,210
50511,Colorado Rockies forests,Mammals,103
50511,Colorado Rockies forests,Plants,547
50511,Colorado Rockies forests,Reptiles,7
50512,Eastern Cascades forests,Amphibians,4
50512,Eastern Cascades forests,Birds,204
50512,Eastern Cascades forests,Mammals,101
50512,Eastern Cascades forests,Plants,1682
50512,Eastern Cascades forests,Reptiles,13
50513,Florida sand pine scrub,Amphibians,16
50513,Florida sand pine scrub,Birds,174
50513,Florida sand pine scrub,Mammals,43
50513,Florida sand pine scrub,Plants,194
50513,Florida sand pine scrub,Reptiles,51
50514,Fraser Plateau and Basin complex,Amphibians,5
50514,Fraser Plateau and Basin complex,Birds,172
50514,Fraser Plateau and Basin complex,Mammals,61
50514,Fraser Plateau and Basin complex,Plants,3120
50514,Fraser Plateau and Basin complex,Reptiles,3
50515,Great Basin montane forests,Amphibians,4
50515,Great Basin montane forests,Birds,160
50515,Great Basin montane forests,Mammals,91
50515,Great Basin montane forests,Plants,766
50515,Great Basin montane forests,Reptiles,8
50516,Klamath-Siskiyou forests,Amphibians,15
50516,Klamath-Siskiyou forests,Birds,220
50516,Klamath-Siskiyou forests,Mammals,87
50516,Klamath-Siskiyou forests,Plants,230
50516,Klamath-Siskiyou forests,Reptiles,18
50517,Middle Atlantic coastal forests,Amphibians,49
50517,Middle Atlantic coastal forests,Birds,237
50517,Middle Atlantic coastal forests,Mammals,58
50517,Middle Atlantic coastal forests,Plants,252
50517,Middle Atlantic coastal forests,Reptiles,64
50518,North Central Rockies forests,Amphibians,9
50518,North Central Rockies forests,Birds,219
50518,North Central Rockies forests,Mammals,79
50518,North Central Rockies forests,Plants,1740
