ISO3CD,ROMNAM,habitat_id,habitat,species_group,abs_CF_cty
NER,Niger,8.5,Pasture_LightIntense,Amphibians,1.65E-09
NER,Niger,10,Pasture_Minimal,Amphibians,1.45E-09
NER,Niger,11.5,Plantation_LightIntense,Amphibians,3.89E-09
NER,Niger,13,Plantation_Minimal,Amphibians,6.91E-10
NER,Niger,14,Urban_Intense,Amphibians,2.68E-09
NER,Niger,15,Urban_Light,Amphibians,1.66E-09
NER,Niger,16,Urban_Minimal,Amphibians,1.77E-10
NER,Niger,2.5,Cropland_LightIntense,Birds,8.45E-09
NER,Niger,4,Cropland_Minimal,Birds,6.97E-09
NER,Niger,8.5,Pasture_LightIntense,Birds,1.57E-08
NER,Niger,10,Pasture_Minimal,Birds,1.45E-08
NER,Niger,11.5,Plantation_LightIntense,Birds,7.20E-08
NER,Niger,13,Plantation_Minimal,Birds,1.21E-08
NER,Niger,14,Urban_Intense,Birds,7.40E-08
NER,Niger,15,Urban_Light,Birds,4.36E-08
NER,Niger,16,Urban_Minimal,Birds,2.07E-09
NER,Niger,2.5,Cropland_LightIntense,Mammals,4.17E-09
NER,Niger,4,Cropland_Minimal,Mammals,3.20E-09
NER,Niger,8.5,Pasture_LightIntense,Mammals,8.83E-09
NER,Niger,10,Pasture_Minimal,Mammals,8.45E-09
NER,Niger,11.5,Plantation_LightIntense,Mammals,2.05E-08
NER,Niger,13,Plantation_Minimal,Mammals,3.72E-09
NER,Niger,14,Urban_Intense,Mammals,2.15E-08
NER,Niger,15,Urban_Light,Mammals,1.28E-08
NER,Niger,16,Urban_Minimal,Mammals,7.06E-10
NER,Niger,2,Cropland_Intense,Plants,5.19E-08
NER,Niger,3,Cropland_Light,Plants,3.46E-08
NER,Niger,4,Cropland_Minimal,Plants,3.07E-08
NER,Niger,8,Pasture_Intense,Plants,4.00E-07
NER,Niger,9,Pasture_Light,Plants,2.76E-07
NER,Niger,10,Pasture_Minimal,Plants,5.37E-08
NER,Niger,11,Plantation_Intense,Plants,1.24E-08
NER,Niger,12.5,Plantation_MinimalLight,Plants,7.13E-09
NER,Niger,14,Urban_Intense,Plants,1.22E-07
NER,Niger,15,Urban_Light,Plants,4.35E-09
NER,Niger,16,Urban_Minimal,Plants,0
NER,Niger,2.5,Cropland_LightIntense,Reptiles,3.64E-09
NER,Niger,4,Cropland_Minimal,Reptiles,2.98E-09
NER,Niger,8.5,Pasture_LightIntense,Reptiles,9.51E-09
NER,Niger,10,Pasture_Minimal,Reptiles,9.10E-09
NER,Niger,11.5,Plantation_LightIntense,Reptiles,2.63E-08
NER,Niger,13,Plantation_Minimal,Reptiles,4.19E-09
NER,Niger,14,Urban_Intense,Reptiles,2.46E-08
NER,Niger,15,Urban_Light,Reptiles,1.46E-08
NER,Niger,16,Urban_Minimal,Reptiles,6.86E-10
ARE,United Arab Emirates,2.5,Cropland_LightIntense,Amphibians,3.19E-10
ARE,United Arab Emirates,4,Cropland_Minimal,Amphibians,2.30E-10
ARE,United Arab Emirates,8.5,Pasture_LightIntense,Amphibians,3.22E-10
ARE,United Arab Emirates,10,Pasture_Minimal,Amphibians,2.47E-10
ARE,United Arab Emirates,11.5,Plantation_LightIntense,Amphibians,1.81E-09
ARE,United Arab Emirates,13,Plantation_Minimal,Amphibians,1.72E-10
ARE,United Arab Emirates,14,Urban_Intense,Amphibians,3.45E-10
ARE,United Arab Emirates,15,Urban_Light,Amphibians,3.19E-10
ARE,United Arab Emirates,16,Urban_Minimal,Amphibians,1.35E-10
ARE,United Arab Emirates,2.5,Cropland_LightIntense,Birds,2.99E-08
ARE,United Arab Emirates,4,Cropland_Minimal,Birds,1.98E-08
ARE,United Arab Emirates,8.5,Pasture_LightIntense,Birds,3.40E-08
ARE,United Arab Emirates,10,Pasture_Minimal,Birds,2.52E-08
ARE,United Arab Emirates,11.5,Plantation_LightIntense,Birds,1.79E-07
ARE,United Arab Emirates,13,Plantation_Minimal,Birds,1.71E-08
ARE,United Arab Emirates,14,Urban_Intense,Birds,3.76E-08
ARE,United Arab Emirates,15,Urban_Light,Birds,3.64E-08
ARE,United Arab Emirates,16,Urban_Minimal,Birds,1.33E-08
ARE,United Arab Emirates,2.5,Cropland_LightIntense,Mammals,7.97E-09
ARE,United Arab Emirates,4,Cropland_Minimal,Mammals,6.09E-09
ARE,United Arab Emirates,8.5,Pasture_LightIntense,Mammals,8.75E-09
ARE,United Arab Emirates,10,Pasture_Minimal,Mammals,7.27E-09
ARE,United Arab Emirates,11.5,Plantation_LightIntense,Mammals,5.36E-08
ARE,United Arab Emirates,13,Plantation_Minimal,Mammals,5.10E-09
ARE,United Arab Emirates,14,Urban_Intense,Mammals,9.10E-09
ARE,United Arab Emirates,15,Urban_Light,Mammals,8.76E-09
ARE,United Arab Emirates,16,Urban_Minimal,Mammals,5.17E-09
ARE,United Arab Emirates,2,Cropland_Intense,Plants,2.34E-07
ARE,United Arab Emirates,3,Cropland_Light,Plants,1.56E-07
ARE,United Arab Emirates,4,Cropland_Minimal,Plants,1.38E-07
ARE,United Arab Emirates,8,Pasture_Intense,Plants,1.57E-07
ARE,United Arab Emirates,9,Pasture_Light,Plants,1.08E-07
ARE,United Arab Emirates,10,Pasture_Minimal,Plants,2.11E-08
ARE,United Arab Emirates,11,Plantation_Intense,Plants,1.98E-08
ARE,United Arab Emirates,12.5,Plantation_MinimalLight,Plants,1.14E-08
ARE,United Arab Emirates,14,Urban_Intense,Plants,1.68E-07
ARE,United Arab Emirates,15,Urban_Light,Plants,5.99E-09
ARE,United Arab Emirates,16,Urban_Minimal,Plants,0
ARE,United Arab Emirates,2.5,Cropland_LightIntense,Reptiles,1.18E-08
ARE,United Arab Emirates,4,Cropland_Minimal,Reptiles,8.99E-09
ARE,United Arab Emirates,8.5,Pasture_LightIntense,Reptiles,1.21E-08
ARE,United Arab Emirates,10,Pasture_Minimal,Reptiles,9.81E-09
ARE,United Arab Emirates,11.5,Plantation_LightIntense,Reptiles,6.81E-08
ARE,United Arab Emirates,13,Plantation_Minimal,Reptiles,6.49E-09
ARE,United Arab Emirates,14,Urban_Intense,Reptiles,1.24E-08
ARE,United Arab Emirates,15,Urban_Light,Reptiles,1.23E-08
ARE,United Arab Emirates,16,Urban_Minimal,Reptiles,6.56E-09
OMN,Oman,2.5,Cropland_LightIntense,Amphibians,4.08E-10
OMN,Oman,4,Cropland_Minimal,Amphibians,2.44E-10
OMN,Oman,8.5,Pasture_LightIntense,Amphibians,4.43E-10
OMN,Oman,10,Pasture_Minimal,Amphibians,2.91E-10
OMN,Oman,11.5,Plantation_LightIntense,Amphibians,1.19E-09
OMN,Oman,13,Plantation_Minimal,Amphibians,1.13E-10
OMN,Oman,14,Urban_Intense,Amphibians,5.34E-10
OMN,Oman,15,Urban_Light,Amphibians,3.96E-10
OMN,Oman,16,Urban_Minimal,Amphibians,6.91E-11
OMN,Oman,2.5,Cropland_LightIntense,Birds,4.94E-08
OMN,Oman,4,Cropland_Minimal,Birds,3.89E-08
OMN,Oman,8.5,Pasture_LightIntense,Birds,5.65E-08
OMN,Oman,10,Pasture_Minimal,Birds,3.61E-08
OMN,Oman,11.5,Plantation_LightIntense,Birds,1.57E-07
OMN,Oman,13,Plantation_Minimal,Birds,1.49E-08
OMN,Oman,14,Urban_Intense,Birds,6.23E-08
OMN,Oman,15,Urban_Light,Birds,5.91E-08
OMN,Oman,16,Urban_Minimal,Birds,6.36E-09
OMN,Oman,2.5,Cropland_LightIntense,Mammals,1.51E-08
OMN,Oman,4,Cropland_Minimal,Mammals,1.29E-08
OMN,Oman,8.5,Pasture_LightIntense,Mammals,1.63E-08
OMN,Oman,10,Pasture_Minimal,Mammals,1.07E-08
OMN,Oman,11.5,Plantation_LightIntense,Mammals,4.31E-08
OMN,Oman,13,Plantation_Minimal,Mammals,4.10E-09
OMN,Oman,14,Urban_Intense,Mammals,1.72E-08
OMN,Oman,15,Urban_Light,Mammals,1.60E-08
OMN,Oman,16,Urban_Minimal,Mammals,2.46E-09
OMN,Oman,2,Cropland_Intense,Plants,3.01E-07
OMN,Oman,3,Cropland_Light,Plants,2.00E-07
OMN,Oman,4,Cropland_Minimal,Plants,1.77E-07
OMN,Oman,8,Pasture_Intense,Plants,2.34E-07
OMN,Oman,9,Pasture_Light,Plants,1.62E-07
OMN,Oman,10,Pasture_Minimal,Plants,3.14E-08
OMN,Oman,11,Plantation_Intense,Plants,7.04E-08
OMN,Oman,12.5,Plantation_MinimalLight,Plants,4.06E-08
OMN,Oman,14,Urban_Intense,Plants,2.10E-07
OMN,Oman,15,Urban_Light,Plants,7.50E-09
OMN,Oman,16,Urban_Minimal,Plants,0
OMN,Oman,2.5,Cropland_LightIntense,Reptiles,2.12E-08
OMN,Oman,4,Cropland_Minimal,Reptiles,1.87E-08
OMN,Oman,8.5,Pasture_LightIntense,Reptiles,2.19E-08
OMN,Oman,10,Pasture_Minimal,Reptiles,1.43E-08
OMN,Oman,11.5,Plantation_LightIntense,Reptiles,5.78E-08
OMN,Oman,13,Plantation_Minimal,Reptiles,5.50E-09
OMN,Oman,14,Urban_Intense,Reptiles,2.27E-08
OMN,Oman,15,Urban_Light,Reptiles,2.22E-08
OMN,Oman,16,Urban_Minimal,Reptiles,3.14E-09
LSO,Lesotho,2.5,Cropland_LightIntense,Amphibians,2.30E-08
LSO,Lesotho,4,Cropland_Minimal,Amphibians,2.09E-08
LSO,Lesotho,8.5,Pasture_LightIntense,Amphibians,2.10E-08
LSO,Lesotho,10,Pasture_Minimal,Amphibians,1.94E-08
LSO,Lesotho,11.5,Plantation_LightIntense,Amphibians,2.88E-08
LSO,Lesotho,13,Plantation_Minimal,Amphibians,2.74E-09
LSO,Lesotho,14,Urban_Intense,Amphibians,2.78E-08
LSO,Lesotho,15,Urban_Light,Amphibians,1.62E-08
LSO,Lesotho,16,Urban_Minimal,Amphibians,1.11E-08
LSO,Lesotho,2.5,Cropland_LightIntense,Birds,2.20E-07
LSO,Lesotho,4,Cropland_Minimal,Birds,2.03E-07
LSO,Lesotho,8.5,Pasture_LightIntense,Birds,2.48E-07
LSO,Lesotho,10,Pasture_Minimal,Birds,2.41E-07
LSO,Lesotho,11.5,Plantation_LightIntense,Birds,1.85E-07
LSO,Lesotho,13,Plantation_Minimal,Birds,1.76E-08
LSO,Lesotho,14,Urban_Intense,Birds,2.15E-07
LSO,Lesotho,15,Urban_Light,Birds,1.28E-07
LSO,Lesotho,16,Urban_Minimal,Birds,7.24E-08
LSO,Lesotho,2.5,Cropland_LightIntense,Mammals,6.77E-08
LSO,Lesotho,4,Cropland_Minimal,Mammals,6.43E-08
LSO,Lesotho,8.5,Pasture_LightIntense,Mammals,6.95E-08
LSO,Lesotho,10,Pasture_Minimal,Mammals,6.76E-08
LSO,Lesotho,11.5,Plantation_LightIntense,Mammals,6.32E-08
LSO,Lesotho,13,Plantation_Minimal,Mammals,6.04E-09
LSO,Lesotho,14,Urban_Intense,Mammals,6.62E-08
LSO,Lesotho,15,Urban_Light,Mammals,3.92E-08
LSO,Lesotho,16,Urban_Minimal,Mammals,2.57E-08
LSO,Lesotho,2,Cropland_Intense,Plants,3.30E-07
LSO,Lesotho,3,Cropland_Light,Plants,2.20E-07
LSO,Lesotho,4,Cropland_Minimal,Plants,1.94E-07
LSO,Lesotho,8,Pasture_Intense,Plants,2.20E-07
LSO,Lesotho,9,Pasture_Light,Plants,1.52E-07
LSO,Lesotho,10,Pasture_Minimal,Plants,2.96E-08
LSO,Lesotho,11,Plantation_Intense,Plants,2.39E-07
LSO,Lesotho,12.5,Plantation_MinimalLight,Plants,1.38E-07
LSO,Lesotho,14,Urban_Intense,Plants,1.03E-07
LSO,Lesotho,15,Urban_Light,Plants,3.66E-09
LSO,Lesotho,16,Urban_Minimal,Plants,0
LSO,Lesotho,2.5,Cropland_LightIntense,Reptiles,4.52E-08
LSO,Lesotho,4,Cropland_Minimal,Reptiles,4.50E-08
LSO,Lesotho,8.5,Pasture_LightIntense,Reptiles,4.43E-08
LSO,Lesotho,10,Pasture_Minimal,Reptiles,4.41E-08
LSO,Lesotho,11.5,Plantation_LightIntense,Reptiles,5.60E-08
LSO,Lesotho,13,Plantation_Minimal,Reptiles,5.34E-09
LSO,Lesotho,14,Urban_Intense,Reptiles,5.13E-08
LSO,Lesotho,15,Urban_Light,Reptiles,3.01E-08
LSO,Lesotho,16,Urban_Minimal,Reptiles,2.33E-08
SAU,Saudi Arabia,2.5,Cropland_LightIntense,Amphibians,2.04E-10
SAU,Saudi Arabia,4,Cropland_Minimal,Amphibians,1.77E-10
SAU,Saudi Arabia,8.5,Pasture_LightIntense,Amphibians,2.09E-10
SAU,Saudi Arabia,10,Pasture_Minimal,Amphibians,1.71E-10
SAU,Saudi Arabia,11.5,Plantation_LightIntense,Amphibians,1.54E-09
SAU,Saudi Arabia,13,Plantation_Minimal,Amphibians,1.47E-10
SAU,Saudi Arabia,14,Urban_Intense,Amphibians,2.51E-10
SAU,Saudi Arabia,15,Urban_Light,Amphibians,2.04E-10
SAU,Saudi Arabia,16,Urban_Minimal,Amphibians,1.48E-10
SAU,Saudi Arabia,2.5,Cropland_LightIntense,Birds,2.44E-08
SAU,Saudi Arabia,4,Cropland_Minimal,Birds,2.04E-08
SAU,Saudi Arabia,8.5,Pasture_LightIntense,Birds,2.75E-08
SAU,Saudi Arabia,10,Pasture_Minimal,Birds,2.06E-08
SAU,Saudi Arabia,11.5,Plantation_LightIntense,Birds,1.74E-07
SAU,Saudi Arabia,13,Plantation_Minimal,Birds,1.66E-08
SAU,Saudi Arabia,14,Urban_Intense,Birds,3.01E-08
SAU,Saudi Arabia,15,Urban_Light,Birds,2.90E-08
SAU,Saudi Arabia,16,Urban_Minimal,Birds,1.31E-08
SAU,Saudi Arabia,2.5,Cropland_LightIntense,Mammals,9.24E-09
SAU,Saudi Arabia,4,Cropland_Minimal,Mammals,8.24E-09
SAU,Saudi Arabia,8.5,Pasture_LightIntense,Mammals,1.02E-08
SAU,Saudi Arabia,10,Pasture_Minimal,Mammals,7.81E-09
SAU,Saudi Arabia,11.5,Plantation_LightIntense,Mammals,5.51E-08
SAU,Saudi Arabia,13,Plantation_Minimal,Mammals,5.25E-09
SAU,Saudi Arabia,14,Urban_Intense,Mammals,1.05E-08
SAU,Saudi Arabia,15,Urban_Light,Mammals,1.01E-08
SAU,Saudi Arabia,16,Urban_Minimal,Mammals,5.16E-09
SAU,Saudi Arabia,2,Cropland_Intense,Plants,1.49E-07
SAU,Saudi Arabia,3,Cropland_Light,Plants,9.97E-08
SAU,Saudi Arabia,4,Cropland_Minimal,Plants,8.77E-08
SAU,Saudi Arabia,8,Pasture_Intense,Plants,9.97E-08
SAU,Saudi Arabia,9,Pasture_Light,Plants,6.89E-08
SAU,Saudi Arabia,10,Pasture_Minimal,Plants,1.34E-08
SAU,Saudi Arabia,11,Plantation_Intense,Plants,3.60E-08
SAU,Saudi Arabia,12.5,Plantation_MinimalLight,Plants,2.08E-08
SAU,Saudi Arabia,14,Urban_Intense,Plants,1.07E-07
SAU,Saudi Arabia,15,Urban_Light,Plants,3.83E-09
SAU,Saudi Arabia,16,Urban_Minimal,Plants,0
SAU,Saudi Arabia,2.5,Cropland_LightIntense,Reptiles,1.24E-08
