Long Code,Name,Short Code,,,,,,,
"A.08.08.082","Cheese, Grana Padano","A02ZQ",,,,"Cheese, grana padano","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.083","Cheese, Graviera","A02YF",,,,"Cheese, aged graviera","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.084","Cheese, Gruyere","A02YP",,,,"Cheese, gruyere","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.085","Cheese, Gubbeen","A030T",,,,"Cheese, gubbeen","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.086","Cheese, Harzer","A02SR",,,,"Cheese, harzer","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.087","Cheese, Herrgardost","A02VC",,,,"Cheese, herrgardost","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.088","Cheese, Hoch Ybrig","A02YQ",,,,"Cheese, hoch ybrig","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.089","Cheese, Hushallsost","A02VD",,,,"Cheese, hushallsost","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.090","Cheese, Iberico","A02YR",,,,"Cheese, iberico","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.091","Cheese, Ibores","A02VE",,,,"Cheese, ibores","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.092","Cheese, Idiazabal","A02YS",,,,"Cheese, idiazabal","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.093","Cheese, Jarlsberg","A02VF",,,,"Cheese, jarlsberg","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.094","Cheese, Juustoleipa","A02QT",,,,"Cheese, juustoleipa","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.095","Cheese, Kasseri","A02VG",,,,"Cheese, kasseri","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.096","Cheese, Kefalotyri","A02YT",,,,"Cheese, kefalotyri","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.097","Cheese, Knockalara","A02SV",,,,"Firm/semi-hard cheese (gouda and edam type)","Included in another FoodEx code",,
"A.08.08.098","Cheese, Kurpianka","A02VH",,,,"Cheese, kurpianka smoked","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.099","Cheese, Lancashire","A02VJ",,,,"Cheese, lancashire","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.100","Cheese, Langres","A02RL",,,,"Cheese, langres","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.101","Cheese, Lappi","A02VK",,,,"Cheese, lappi","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.102","Cheese, Le Marechal","A02VP",,,,"Cheese, marechal","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.103","Cheese, Leicester","A02VL",,,,"Cheese, leicester","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.104","Cheese, Leyden","A02YV",,,,"Cheese, leyden","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.105","Cheese, Limburger","A02RM",,,,"Cheese, limburger","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.106","Cheese, Lincolnshire Poacher","A02YX",,,,"Cheese, lincolnshire poacher","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.107","Cheese, Livarot","A030V",,,,"Cheese, livarot","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.108","Cheese, Lubelski","A02VM",,,,"Cheese, lubelski","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.109","Cheese, Maasdam","A02VN",,,,"Cheese, maasdam","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.110","Cheese, Mahon","A02YY",,,,"Cheese, mahon","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.111","Cheese, Majorero","A02YZ",,,,"Cheese, majorero","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.112","Cheese, Manchego","A02ZR",,,,"Cheese, manchego","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.113","Cheese, Mascarpone","A02QH",,,,"Mascarpone","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.114","Cheese, Mimolette","A02VQ",,,,"Cheese, mimolette","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.115","Cheese, Mizithra","A02QV",,,,"Cheese, mizithra","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.116","Cheese, Montasio","A02ZA",,,,"Cheese, montasio","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.117","Cheese, Monte Veronese","A02ZB",,,,"Cheese, monte veronese","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.118","Cheese, Morbier","A02VR",,,,"Cheese, morbier","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.119","Cheese, Morski","A02VS",,,,"Cheese, morski","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.120","Cheese, Mozzarella","A02QJ",,,,"Mozzarella","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.121","Cheese, Munster","A02RN",,,,"Cheese, munster","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.122","Cheese, Murcia","A02ZC",,,,"Cheese, murcia","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.123","Cheese, Nagelkaas","A02VT",,,,"Cheese, nagelkaas","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.124","Cheese, Nisa","A02VV",,,,"Cheese, nisa","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.125","Cheese, Nokkelost","A02VX",,,,"Cheese, nokkelost","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.126","Cheese, Oltermanni","A02VY",,,,"Cheese, oltermanni","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.127","Cheese, Orla","A02ST",,,,"Firm-ripened cheeses","Included in another FoodEx code",,
"A.08.08.128","Cheese, Ossau-Iraty","A02VZ",,,,"Cheese, ossau-iraty","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.129","Cheese, Parmigiano Reggiano","A02ZS",,,,"Cheese, parmigiano reggiano","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.130","Cheese, Passendale","A02XA",,,,"Cheese, passendale","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.131","Cheese, Pecorino Romano","A02ZT",,,,"Cheese, pecorino romano","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.132","Cheese, Pecorino Toscano","A02ZD",,,,"Cheese, pecorino toscano","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.133","Cheese, Piacentinu","A02XB",,,,"Cheese, piacentinu","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.134","Cheese, Picon","A030J",,,,"Cheese, monje picon","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.135","Cheese, Podlaski","A02XC",,,,"Cheese, podlaski","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.136","Cheese, Pont L'Eveque","A030X",,,,"Cheese, pont l'eveque","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.137","Cheese, Pouligny-Saint-Pierre","A02SD",,,,"Cheese, pouligny-saint-pierre","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.138","Cheese, Prastost","A02XD",,,,"Cheese, prastost","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.139","Cheese, Provolone","A02XE",,,,"Cheese, provolone","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.140","Cheese, Raclette","A02XF",,,,"Cheese, raclette","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.141","Cheese, Ragusano","A02ZV",,,,"Cheese, ragusano","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.142","Cheese, Raschera","A02XG",,,,"Cheese, raschera","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.143","Cheese, Reblochon","A030Y",,,,"Cheese, reblochon","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.144","Cheese, Ricotta","A02QL",,,,"Ricotta","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.145","Cheese, Ricotta Salata","A02RF",,,,"Cheese, ricotta salata","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.146","Cheese, Robiola","A02SS",,,,"Cheese, robiola","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.147","Cheese, Roncal","A02ZE",,,,"Cheese, roncal","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.148","Cheese, Roquefort","A030K",,,,"Cheese, roquefort","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.149","Cheese, Saga","A02SE",,,,"Cheese, saga","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.150","Cheese, Saint Marcellin","A02SF",,,,"Cheese, saint marcellin","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.151","Cheese, Saint Nectaire","A02XH",,,,"Cheese, saint nectaire","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.152","Cheese, Saint Paulin","A02XJ",,,,"Cheese, saint paulin","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.153","Cheese, Samsoe","A02ZF",,,,"Cheese, samsoe","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.154","Cheese, San Simon","A02ZX",,,,"Cheese, san simon","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.155","Cheese, Sao Jorge","A02XK",,,,"Cheese, sao jorge","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.156","Cheese, Sap Sago","A02ZG",,,,"Cheese, schabziger","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.157","Cheese, Sbrinz","A02ZY",,,,"Cheese, sbrinz","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.158","Cheese, Scamorza","A02XL",,,,"Cheese, scamorza","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.159","Cheese, Serpa","A02RP",,,,"Cheese, serpa","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.160","Cheese, Shropshire Blue","A030L",,,,"Cheese, shropshire blue","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.161","Cheese, Smoked Gouda","A02XM",,,,"Cheese, smoked gouda","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.162","Cheese, Stilton","A030M",,,,"Cheese, stilton","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.163","Cheese, Taleggio","A02RQ",,,,"Cheese, taleggio","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.164","Cheese, Telemea","A02RD",,,,"Cheese, telemea","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.165","Cheese, Tete de Moine","A02XN",,,,"Cheese, tete de moine","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.166","Cheese, Tetilla","A02XP",,,,"Cheese, tetilla","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.167","Cheese, Tilsit","A02XQ",,,,"Cheese, tilsit","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.168","Cheese, Toma Piedmontese","A02XR",,,,"Cheese, toma piemontese","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.169","Cheese, Tomme de Savoie","A02XS",,,,"Cheese, tomme de savoie","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.170","Cheese, Torta del Casar","A02XT",,,,"Cheese, torta del casar","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.171","Cheese, Trappist","A02XV",,,,"Cheese, trappist","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.172","Cheese, Triple Cremes","A02QX",,,,"Cheese, triple creme","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.173","Cheese, Tronchon","A02XX",,,,"Cheese, tronchon","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.174","Cheese, Turunmaa","A02XY",,,,"Cheese, turunmaa","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.175","Cheese, Ubriaco","A02ZZ",,,,"Cheese, ubriaco","Exact matching of codes between FoodEx1 and FoodEx2",,
"-","Cheese, Urda","A02QY",,,,"Cheese, urda","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.177","Cheese, Vacherin Fribourgeois","A02XZ",,,,"Cheese, vacherin fribourgeois","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.178","Cheese, Vacherin Mont d'Or","A02RR",,,,"Cheese, vacherin mont d'or","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.179","Cheese, Valdeon","A030N",,,,"Cheese, valdeon","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.180","Cheese, Van Dijk","A02ST",,,,"Firm-ripened cheeses","Included in another FoodEx code",,
"A.08.08.181","Cheese, Vasterbotten","A02YA",,,,"Cheese, vasterbotten","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.182","Cheese, Vignerons","A02YB",,,,"Cheese, vignerons","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.183","Cheese, Wensleydale","A02YC",,,,"Cheese, wensleydale","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.184","Cheese, White Stilton","A02YD",,,,"Cheese, white stilton","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.185","Cheese, Wynendale","A02RS",,,,"Cheese, wynendale","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.08.186","Cheese, Zamorano","A030A",,,,"Cheese, zamorano","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.09","Milk and milk product imitates","A03TH","A03TQ",,,,"No exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.09.001","Almond drink","A03TK",,,,"Almond drink","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.09.002","Imitation cream","A03TR",,,,"Imitation cream","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.09.003","Non dairy coffee creamer","A03TS",,,,"Non dairy coffee creamer","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.09.004","Oats drink","A03TL",,,,"Oats drink","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.09.005","Rice drink","A03TM",,,,"Rice drink","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.09.006","Rye drink","A03TN",,,,"Rye drink","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.09.007","Soya cheese","A03TY",,,,"Imitation cheese","Included in another FoodEx code",,
"A.08.09.008","Soya drink","A03TJ",,,,"Soya drink","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.09.009","Soya yoghurt","A03TV",,,,"Soya yoghurt","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.09.010","Spelt drink","A03TP",,,,"Spelt drink","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.08.09.011","Tofu","A03TT",,,,"Tofu","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.09","Eggs and egg products","A031E",,,,"Eggs and egg products","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.09.01","Eggs, fresh","A04NY",,,,"Unprocessed eggs","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.09.01.001","Whole egg, chicken","A031G",,,,"Hen eggs","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.09.01.002","Egg yolk, chicken","A031S",,,,"Hen egg  yolk","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.09.01.003","Egg white, chicken","A031T",,,,"Hen egg  white","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.09.01.004","Turkey eggs","A031M",,,,"Turkey eggs","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.09.01.005","Duck eggs","A031H",,,,"Duck eggs","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.09.01.006","Goose eggs","A031J",,,,"Goose eggs","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.09.01.007","Quail eggs","A031K",,,,"Quail eggs","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.09.01.008","Ostrich eggs","A031N",,,,"Ostrich eggs","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.09.01.009","Seagull eggs","A031P",,,,"Seagull eggs","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.09.02","Eggs, powder","A031V",,,,"Egg powder","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.09.02.001","Dried egg, whole","A031X",,,,"Hen egg mixed whole, dried","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.09.02.002","Dried egg yolk","A031Y",,,,"Hen egg  yolk, dried","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.09.02.003","Dried egg white","A031Z",,,,"Hen egg  white, dried","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.10","Sugar and confectionary","A032F",,,,"Sugar, confectionery and water-based sweet desserts","Included in another FoodEx code",,
"A.10.01","Sugars","A032G",,,,"Sugars","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.10.01.001","White sugar","A032J",,,,"White sugar","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.10.01.002","Brown sugar","A032M",,,,"Brown sugar","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.10.01.003","Barley sugar","A04PA",,,,"Sugar and other sweetening ingredients (excluding intensive sweeteners)","Included in another FoodEx code",,
"A.10.01.004","Cane sugar","A032L","A032P",,,,"No exact matching of codes between FoodEx1 and FoodEx2",,
"A.10.01.005","Flavoured sugar","A032Q",,,,"Flavoured sugar","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.10.01.006","Sugar, icing","A032R",,,,"Sugar, icing - powder","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.10.01.007","Fructose","A032T",,,,"Fructose","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.10.01.008","Glucose","A032V",,,,"Glucose","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.10.01.009","Galactose","A032X",,,,"Galactose","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.10.01.010","Maltose","A032Y",,,,"Maltose","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.10.01.011","Sucrose","A032H",,,,"Sucrose (common sugar)","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.10.02","Sugar substitutes","A04PB","A046M",,,,"No exact matching of codes between FoodEx1 and FoodEx2",,
"A.10.02.001","Nutritive sweeteners (e.g., sorbitol, manitol)","A032Z",,,,"Polyols","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.10.02.001.001","Mannitol","A033B",,,,"Mannitol","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.10.02.001.002","Xylitol","A033C",,,,"Xylitol","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.10.02.001.003","Maltitol","A033D",,,,"Maltitol","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.10.02.001.004","Lactitol","A033E",,,,"Lactitol","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.10.02.001.005","Erythritol","A033F",,,,"Erythritol","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.10.02.001.006","Isomalt","A033G",,,,"Isomalt","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.10.02.001.007","Hydrogenated starch hydrolysates","A032Z",,,,"Polyols","Included in another FoodEx code",,
"A.10.02.002","Non-nutritive sweeteners (e.g., aspartam, sacccharine)","A046M",,,,"Artificial sweeteners (e.g., aspartam, saccharine)","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.10.02.002.001","Saccharine","A046N",,,,"Saccharine","Exact matching of codes between FoodEx1 and FoodEx2",,
