Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","724","Spain","5412","Yield","01373","Chestnuts, in shell","2023","2023","kg/ha","4519.5","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01373","Chestnuts, in shell","2024","2024","kg/ha","4717.4","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2020","2020","kg/ha","67717.2","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2021","2021","kg/ha","67965.8","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","kg/ha","68880.5","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2023","2023","kg/ha","64136.1","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2024","2024","kg/ha","64621.7","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01232","Cucumbers and gherkins","2020","2020","kg/ha","102830.5","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01232","Cucumbers and gherkins","2021","2021","kg/ha","96620.5","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01232","Cucumbers and gherkins","2022","2022","kg/ha","96126.1","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01232","Cucumbers and gherkins","2023","2023","kg/ha","87006","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01232","Cucumbers and gherkins","2024","2024","kg/ha","87910.7","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01351.01","Currants","2020","2020","kg/ha","3500","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01351.01","Currants","2021","2021","kg/ha","6000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01351.01","Currants","2022","2022","kg/ha","4000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01351.01","Currants","2023","2023","kg/ha","3000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01351.01","Currants","2024","2024","kg/ha","3000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01233","Eggplants (aubergines)","2020","2020","kg/ha","76270.3","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01233","Eggplants (aubergines)","2021","2021","kg/ha","73896.9","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01233","Eggplants (aubergines)","2022","2022","kg/ha","75704.1","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01233","Eggplants (aubergines)","2023","2023","kg/ha","72944","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01233","Eggplants (aubergines)","2024","2024","kg/ha","82913.6","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01315","Figs","2020","2020","kg/ha","3810.4","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01315","Figs","2021","2021","kg/ha","3507.6","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01315","Figs","2022","2022","kg/ha","2403.3","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01315","Figs","2023","2023","kg/ha","2351.7","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01315","Figs","2024","2024","kg/ha","3425.2","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01929.01","Flax, raw or retted","2021","2021","kg/ha","1000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01929.01","Flax, raw or retted","2023","2023","kg/ha","1000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01929.01","Flax, raw or retted","2024","2024","kg/ha","3500","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2020","2020","kg/ha","7318.1","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2021","2021","kg/ha","6549.4","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2022","2022","kg/ha","6395","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2023","2023","kg/ha","5282.3","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01330","Grapes","2024","2024","kg/ha","5959.5","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01252","Green garlic","2020","2020","kg/ha","9631","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01252","Green garlic","2021","2021","kg/ha","10584","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01252","Green garlic","2022","2022","kg/ha","9459.7","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01252","Green garlic","2023","2023","kg/ha","7579.6","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01252","Green garlic","2024","2024","kg/ha","10748","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01374","Hazelnuts, in shell","2020","2020","kg/ha","417","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01374","Hazelnuts, in shell","2021","2021","kg/ha","593.4","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01374","Hazelnuts, in shell","2022","2022","kg/ha","635.1","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01374","Hazelnuts, in shell","2023","2023","kg/ha","544.5","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01374","Hazelnuts, in shell","2024","2024","kg/ha","247.7","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01659","Hop cones","2020","2020","kg/ha","1677.4","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01659","Hop cones","2021","2021","kg/ha","1636.4","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01659","Hop cones","2022","2022","kg/ha","1777.8","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01659","Hop cones","2023","2023","kg/ha","1548.4","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01659","Hop cones","2024","2024","kg/ha","1707.7","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01352","Kiwi fruit","2020","2020","kg/ha","17232.7","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01352","Kiwi fruit","2021","2021","kg/ha","17292.7","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01352","Kiwi fruit","2022","2022","kg/ha","16201.2","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01352","Kiwi fruit","2023","2023","kg/ha","15994.5","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01352","Kiwi fruit","2024","2024","kg/ha","16466.7","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01254","Leeks and other alliaceous vegetables","2020","2020","kg/ha","28083","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01254","Leeks and other alliaceous vegetables","2021","2021","kg/ha","26501.6","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01254","Leeks and other alliaceous vegetables","2022","2022","kg/ha","26029.6","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01254","Leeks and other alliaceous vegetables","2023","2023","kg/ha","24636.7","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01254","Leeks and other alliaceous vegetables","2024","2024","kg/ha","25507.7","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01322","Lemons and limes","2020","2020","kg/ha","22760.5","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01322","Lemons and limes","2021","2021","kg/ha","20022.8","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01322","Lemons and limes","2022","2022","kg/ha","16420.8","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01322","Lemons and limes","2023","2023","kg/ha","22234.8","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01322","Lemons and limes","2024","2024","kg/ha","18047.3","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01214","Lettuce and chicory","2020","2020","kg/ha","28252.5","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01214","Lettuce and chicory","2021","2021","kg/ha","31097.1","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01214","Lettuce and chicory","2022","2022","kg/ha","28896.5","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01214","Lettuce and chicory","2023","2023","kg/ha","26017.8","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01214","Lettuce and chicory","2024","2024","kg/ha","27820.3","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01441","Linseed","2020","2020","kg/ha","1000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01441","Linseed","2021","2021","kg/ha","1029.4","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01441","Linseed","2022","2022","kg/ha","811.1","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01441","Linseed","2023","2023","kg/ha","510.9","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01441","Linseed","2024","2024","kg/ha","704.9","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01709.02","Lupins","2020","2020","kg/ha","1033.5","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01709.02","Lupins","2021","2021","kg/ha","1018.1","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01709.02","Lupins","2022","2022","kg/ha","818.5","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01709.02","Lupins","2023","2023","kg/ha","442.4","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01709.02","Lupins","2024","2024","kg/ha","858.9","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0112","Maize (corn)","2020","2020","kg/ha","12258.1","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0112","Maize (corn)","2021","2021","kg/ha","12832.9","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0112","Maize (corn)","2022","2022","kg/ha","11423.4","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0112","Maize (corn)","2023","2023","kg/ha","11818.9","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0112","Maize (corn)","2024","2024","kg/ha","12115.1","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01199.02","Mixed grain","2020","2020","kg/ha","3007.7","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01199.02","Mixed grain","2021","2021","kg/ha","2472","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01199.02","Mixed grain","2022","2022","kg/ha","2210","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01199.02","Mixed grain","2023","2023","kg/ha","887.2","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01199.02","Mixed grain","2024","2024","kg/ha","2794.4","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0117","Oats","2020","2020","kg/ha","2721.8","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0117","Oats","2021","2021","kg/ha","2370","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0117","Oats","2022","2022","kg/ha","1890.2","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0117","Oats","2023","2023","kg/ha","994.4","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0117","Oats","2024","2024","kg/ha","2261.5","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01450","Olives","2020","2020","kg/ha","3101.6","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01450","Olives","2021","2021","kg/ha","3147.4","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01450","Olives","2022","2022","kg/ha","1495.1","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01450","Olives","2023","2023","kg/ha","1924.1","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01450","Olives","2024","2024","kg/ha","3141.1","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2020","2020","kg/ha","52104.2","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2021","2021","kg/ha","54721.1","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","kg/ha","52139.2","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2023","2023","kg/ha","51820.7","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2024","2024","kg/ha","54052.1","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01323","Oranges","2020","2020","kg/ha","23694.2","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01323","Oranges","2021","2021","kg/ha","25178.5","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01323","Oranges","2022","2022","kg/ha","19538.1","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01323","Oranges","2023","2023","kg/ha","18872.2","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01323","Oranges","2024","2024","kg/ha","20388.4","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01241.90","Other beans, green","2020","2020","kg/ha","19553.5","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01241.90","Other beans, green","2021","2021","kg/ha","18448.6","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01241.90","Other beans, green","2022","2022","kg/ha","18445.7","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01241.90","Other beans, green","2023","2023","kg/ha","18427.5","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01241.90","Other beans, green","2024","2024","kg/ha","19467.3","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2020","2020","kg/ha","13958.3","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2021","2021","kg/ha","14260.9","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","kg/ha","14523.8","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2023","2023","kg/ha","12260.9","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2024","2024","kg/ha","12043.5","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01329","Other citrus fruit, n.e.c.","2020","2020","kg/ha","0","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01329","Other citrus fruit, n.e.c.","2021","2021","kg/ha","223.1","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01329","Other citrus fruit, n.e.c.","2022","2022","kg/ha","405.4","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01329","Other citrus fruit, n.e.c.","2023","2023","kg/ha","2026.5","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01329","Other citrus fruit, n.e.c.","2024","2024","kg/ha","2017.5","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2020","2020","kg/ha","289.5","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2021","2021","kg/ha","273.3","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2022","2022","kg/ha","283.1","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2023","2023","kg/ha","302.8","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2024","2024","kg/ha","282","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01449.90","Other oil seeds, n.e.c.","2020","2020","kg/ha","1518.7","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01449.90","Other oil seeds, n.e.c.","2021","2021","kg/ha","1370.6","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01449.90","Other oil seeds, n.e.c.","2022","2022","kg/ha","1040","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01449.90","Other oil seeds, n.e.c.","2023","2023","kg/ha","905.9","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01449.90","Other oil seeds, n.e.c.","2024","2024","kg/ha","943.5","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01349.10","Other pome fruits","2020","2020","kg/ha","10633.4","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01349.10","Other pome fruits","2021","2021","kg/ha","11111.1","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01349.10","Other pome fruits","2022","2022","kg/ha","10247.6","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01349.10","Other pome fruits","2023","2023","kg/ha","10774.2","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01349.10","Other pome fruits","2024","2024","kg/ha","10449.2","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01709.90","Other pulses n.e.c.","2020","2020","kg/ha","1377.4","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01709.90","Other pulses n.e.c.","2021","2021","kg/ha","1080.6","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01709.90","Other pulses n.e.c.","2022","2022","kg/ha","822.3","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01709.90","Other pulses n.e.c.","2023","2023","kg/ha","517.1","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01709.90","Other pulses n.e.c.","2024","2024","kg/ha","963","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01349.20","Other stone fruits","2020","2020","kg/ha","5842.1","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01349.20","Other stone fruits","2021","2021","kg/ha","2384.6","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01349.20","Other stone fruits","2022","2022","kg/ha","1360","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01349.20","Other stone fruits","2023","2023","kg/ha","3235.3","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01349.20","Other stone fruits","2024","2024","kg/ha","2782.6","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01319","Other tropical fruits, n.e.c.","2020","2020","kg/ha","16908.8","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01319","Other tropical fruits, n.e.c.","2021","2021","kg/ha","15981.7","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","kg/ha","13015.5","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01319","Other tropical fruits, n.e.c.","2023","2023","kg/ha","16795.6","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01319","Other tropical fruits, n.e.c.","2024","2024","kg/ha","13390.3","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2020","2020","kg/ha","17982.3","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2021","2021","kg/ha","22685.2","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2022","2022","kg/ha","19061.8","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2023","2023","kg/ha","16960.7","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2024","2024","kg/ha","15755.2","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01345","Peaches and nectarines","2020","2020","kg/ha","18106.5","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01345","Peaches and nectarines","2021","2021","kg/ha","16620.5","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01345","Peaches and nectarines","2022","2022","kg/ha","12487","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01345","Peaches and nectarines","2023","2023","kg/ha","20043.2","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01345","Peaches and nectarines","2024","2024","kg/ha","20206.9","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01342.01","Pears","2020","2020","kg/ha","16010.4","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01342.01","Pears","2021","2021","kg/ha","15797.7","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01342.01","Pears","2022","2022","kg/ha","12994.2","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01342.01","Pears","2023","2023","kg/ha","15602.9","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01342.01","Pears","2024","2024","kg/ha","12273.1","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01705","Peas, dry","2020","2020","kg/ha","1945.7","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01705","Peas, dry","2021","2021","kg/ha","1541.6","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01705","Peas, dry","2022","2022","kg/ha","1110.2","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01705","Peas, dry","2023","2023","kg/ha","668.1","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01705","Peas, dry","2024","2024","kg/ha","1367.2","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01242","Peas, green","2020","2020","kg/ha","7511.2","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01242","Peas, green","2021","2021","kg/ha","7263.7","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01242","Peas, green","2022","2022","kg/ha","6496.2","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01242","Peas, green","2023","2023","kg/ha","5813.7","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01242","Peas, green","2024","2024","kg/ha","6955.3","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01346","Plums and sloes","2020","2020","kg/ha","10658.6","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01346","Plums and sloes","2021","2021","kg/ha","13098.6","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01346","Plums and sloes","2022","2022","kg/ha","11877","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01346","Plums and sloes","2023","2023","kg/ha","12890.8","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01346","Plums and sloes","2024","2024","kg/ha","10739.7","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01321","Pomelos and grapefruits","2020","2020","kg/ha","30338.4","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01321","Pomelos and grapefruits","2021","2021","kg/ha","28258","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01321","Pomelos and grapefruits","2022","2022","kg/ha","23660.5","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01321","Pomelos and grapefruits","2023","2023","kg/ha","25085.3","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01321","Pomelos and grapefruits","2024","2024","kg/ha","24428.2","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01510","Potatoes","2020","2020","kg/ha","31373.5","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01510","Potatoes","2021","2021","kg/ha","32887.3","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01510","Potatoes","2022","2022","kg/ha","31334","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01510","Potatoes","2023","2023","kg/ha","32376.2","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01510","Potatoes","2024","2024","kg/ha","32109","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01235","Pumpkins, squash and gourds","2020","2020","kg/ha","49845","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01235","Pumpkins, squash and gourds","2021","2021","kg/ha","47605.8","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01235","Pumpkins, squash and gourds","2022","2022","kg/ha","47590.7","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01235","Pumpkins, squash and gourds","2023","2023","kg/ha","42531.9","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01235","Pumpkins, squash and gourds","2024","2024","kg/ha","43448.1","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01443","Rape or colza seed","2020","2020","kg/ha","2743.8","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01443","Rape or colza seed","2021","2021","kg/ha","2587.1","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01443","Rape or colza seed","2022","2022","kg/ha","1957.3","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01443","Rape or colza seed","2023","2023","kg/ha","1527.3","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01443","Rape or colza seed","2024","2024","kg/ha","2283.8","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01353.01","Raspberries","2020","2020","kg/ha","18591.8","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01353.01","Raspberries","2021","2021","kg/ha","20177.7","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","01353.01","Raspberries","2022","2022","kg/ha","20186.7","A","Official figure",""
